sample_id,profile,profile_id,snr_db,decoder,true_error_weight,decoder_success,block_error,bit_errors,queries,primary_queries,fallback_queries,elapsed_ms,primary_elapsed_ms,fallback_elapsed_ms,fallback_used,candidate_pool_size,oracle_pool_hit,predicted_weight_top,confidence_prob,predicted_overflow_prob,stage,gate_reason,search_mode,allowed_weights_json,top_segment_ids_json,pool_positions_top10_json,predicted_weight_distribution_json,primary_budget,primary_max_weight,fallback_budget,fallback_pool_size,fallback_max_weight,ai_success,fallback_success,presearch_gate
32,A,0,-2.0,baseline,17,0,1,17,2499,2499,0,55.73180300416425,55.73180300416425,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[111, 75, 2, 108, 4, 91, 8, 72, 109, 104]",[],0,0,0,0,0,0,0,0
32,A,0,-2.0,nsgrand,17,0,1,17,3999,0,3999,196.67727101477794,0.0,194.80584299890324,1,0,-1,5,0.00019885938672814518,0.9998739957809448,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
33,A,0,-2.0,baseline,24,0,1,24,2499,2499,0,55.095966992666945,55.095966992666945,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[42, 62, 43, 49, 5, 28, 12, 24, 45, 53]",[],0,0,0,0,0,0,0,0
33,A,0,-2.0,nsgrand,24,0,1,24,3999,0,3999,198.94992600893602,0.0,197.04656800604425,1,0,-1,5,0.00021518870198633522,0.9998886585235596,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
34,A,0,-2.0,baseline,23,0,1,23,2499,2499,0,55.20767701091245,55.20767701091245,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[121, 47, 16, 24, 32, 11, 114, 63, 126, 35]",[],0,0,0,0,0,0,0,0
34,A,0,-2.0,nsgrand,23,0,1,23,3999,0,3999,194.264446006855,0.0,192.3385279951617,1,0,-1,5,0.00019679998513311148,0.9998863935470581,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
35,A,0,-2.0,baseline,12,0,1,12,2499,2499,0,55.23806597921066,55.23806597921066,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[96, 82, 57, 108, 62, 0, 26, 70, 2, 120]",[],0,0,0,0,0,0,0,0
35,A,0,-2.0,nsgrand,12,0,1,12,3999,0,3999,192.71835600375198,0.0,190.8352189930156,1,0,-1,5,0.00020671436504926533,0.9998865127563477,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
36,A,0,-2.0,baseline,21,0,1,21,2499,2499,0,54.188603011425585,54.188603011425585,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[73, 6, 89, 108, 66, 105, 42, 5, 75, 78]",[],0,0,0,0,0,0,0,0
36,A,0,-2.0,nsgrand,21,0,1,21,3999,0,3999,192.52449797932059,0.0,190.6667790026404,1,0,-1,5,0.00018698087660595775,0.9998828172683716,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
37,A,0,-2.0,baseline,17,0,1,17,2499,2499,0,57.26612400030717,57.26612400030717,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[76, 82, 104, 61, 29, 25, 95, 4, 73, 0]",[],0,0,0,0,0,0,0,0
37,A,0,-2.0,nsgrand,17,0,1,17,3999,0,3999,192.86021500010975,0.0,191.02074700640514,1,0,-1,5,0.00022450111282523721,0.9998775720596313,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
38,A,0,-2.0,baseline,20,0,1,20,2499,2499,0,54.96991801192053,54.96991801192053,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[73, 47, 98, 95, 67, 55, 99, 0, 86, 50]",[],0,0,0,0,0,0,0,0
38,A,0,-2.0,nsgrand,20,0,1,20,3999,0,3999,196.0665649967268,0.0,194.24440700095147,1,0,-1,5,0.0001914838794618845,0.999879002571106,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
39,A,0,-2.0,baseline,24,0,1,24,2499,2499,0,54.94610799360089,54.94610799360089,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[55, 48, 53, 52, 56, 54, 50, 49, 60, 45]",[],0,0,0,0,0,0,0,0
39,A,0,-2.0,nsgrand,24,0,1,24,3999,0,3999,195.3444600221701,0.0,193.44154201098718,1,0,-1,5,0.00020523552666418254,0.9998914003372192,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
40,A,0,-2.0,baseline,20,0,1,20,2499,2499,0,55.56880499352701,55.56880499352701,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[67, 69, 126, 64, 66, 75, 82, 28, 84, 51]",[],0,0,0,0,0,0,0,0
40,A,0,-2.0,nsgrand,20,0,1,20,3999,0,3999,197.11525799357332,0.0,195.2419099980034,1,0,-1,5,0.00017676924471743405,0.99989914894104,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
41,A,0,-2.0,baseline,22,0,1,22,2499,2499,0,56.13705998985097,56.13705998985097,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[2, 101, 5, 119, 10, 125, 118, 33, 31, 106]",[],0,0,0,0,0,0,0,0
41,A,0,-2.0,nsgrand,22,0,1,22,3999,0,3999,197.60572499944828,0.0,195.72933699237183,1,0,-1,5,0.00015217864711303264,0.9999097585678101,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
42,A,0,-2.0,baseline,19,0,1,19,2499,2499,0,56.665776995942,56.665776995942,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[112, 113, 25, 127, 92, 10, 15, 64, 24, 45]",[],0,0,0,0,0,0,0,0
42,A,0,-2.0,nsgrand,19,0,1,19,3999,0,3999,195.58710700948723,0.0,193.70377997984178,1,0,-1,5,0.00020425903494469821,0.999893069267273,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
43,A,0,-2.0,baseline,10,0,1,10,2499,2499,0,55.81245297798887,55.81245297798887,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[3, 122, 72, 108, 80, 88, 36, 121, 26, 125]",[],0,0,0,0,0,0,0,0
43,A,0,-2.0,nsgrand,10,0,1,10,3999,0,3999,195.92714597820304,0.0,194.0285979944747,1,0,-1,5,0.00042288179975003004,0.9998345375061035,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
44,A,0,-2.0,baseline,19,0,1,19,2499,2499,0,57.12144501740113,57.12144501740113,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[52, 84, 74, 64, 66, 79, 69, 75, 83, 70]",[],0,0,0,0,0,0,0,0
