baseline_sample_id,baseline_profile,baseline_profile_id,baseline_snr_db,baseline_decoder,baseline_true_error_weight,baseline_decoder_success,baseline_block_error,baseline_bit_errors,baseline_queries,baseline_primary_queries,baseline_fallback_queries,baseline_elapsed_ms,baseline_primary_elapsed_ms,baseline_fallback_elapsed_ms,baseline_fallback_used,baseline_candidate_pool_size,baseline_oracle_pool_hit,baseline_predicted_weight_top,baseline_confidence_prob,baseline_predicted_overflow_prob,baseline_stage,baseline_gate_reason,baseline_search_mode,baseline_allowed_weights_json,baseline_top_segment_ids_json,baseline_pool_positions_top10_json,baseline_predicted_weight_distribution_json,baseline_primary_budget,baseline_primary_max_weight,baseline_fallback_budget,baseline_fallback_pool_size,baseline_fallback_max_weight,baseline_ai_success,baseline_fallback_success,baseline_presearch_gate,nsgrand_sample_id,nsgrand_profile,nsgrand_profile_id,nsgrand_snr_db,nsgrand_decoder,nsgrand_true_error_weight,nsgrand_decoder_success,nsgrand_block_error,nsgrand_bit_errors,nsgrand_queries,nsgrand_primary_queries,nsgrand_fallback_queries,nsgrand_elapsed_ms,nsgrand_primary_elapsed_ms,nsgrand_fallback_elapsed_ms,nsgrand_fallback_used,nsgrand_candidate_pool_size,nsgrand_oracle_pool_hit,nsgrand_predicted_weight_top,nsgrand_confidence_prob,nsgrand_predicted_overflow_prob,nsgrand_stage,nsgrand_gate_reason,nsgrand_search_mode,nsgrand_allowed_weights_json,nsgrand_top_segment_ids_json,nsgrand_pool_positions_top10_json,nsgrand_predicted_weight_distribution_json,nsgrand_primary_budget,nsgrand_primary_max_weight,nsgrand_fallback_budget,nsgrand_fallback_pool_size,nsgrand_fallback_max_weight,nsgrand_ai_success,nsgrand_fallback_success,nsgrand_presearch_gate,sample_id,profile,snr_db,true_error_weight,query_delta,latency_delta_ms,block_error_delta,nsgrand_better_block_error,baseline_better_block_error
84,E,2,4.0,baseline,5,0,1,5,2499,2499,0,53.171930980170146,53.171930980170146,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[90, 99, 81, 87, 84, 74, 93, 101, 91, 76]",[],0,0,0,0,0,0,0,0,84,E,2,4.0,nsgrand,5,1,0,0,75,75,0,93.02570999716409,0.7341450254898518,0.0,0,22,1,5,0.5756070613861084,0.6792044639587402,ai,ai_success,expanded_overflow,"[4, 5]","[0, 1, 2, 3]","[99, 91, 76, 22, 115, 81, 87, 90, 84, 74]","[0.0004074777534697205, 9.047857020050287e-06, 1.5520468878094107e-05, 0.003548775101080537, 0.31681469082832336, 0.6792044639587402]",2400,5,0,0,0,1,0,0,84,E,4.0,5,-2424,39.85377901699394,-1,1,0
85,E,2,4.0,baseline,1,1,0,0,1,1,0,32.81048501958139,32.81048501958139,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[26, 109, 110, 120, 119, 81, 127, 123, 22, 99]",[],0,0,0,0,0,0,0,0,85,E,2,4.0,nsgrand,1,1,0,0,1,1,0,2.0841069926973432,0.023039989173412323,0.0,0,18,1,1,0.9953731894493103,0.00020529005269054323,ai,ai_success,standard,[1],"[0, 1, 2]","[26, 107, 44, 9, 35, 86, 109, 110, 120, 127]","[0.0008128501940518618, 0.9972755312919617, 0.001633829204365611, 4.378103039925918e-05, 2.8717422537738457e-05, 0.00020529005269054323]",1200,4,0,0,0,1,0,0,85,E,4.0,1,0,-30.72637802688405,0,0,0
86,E,2,4.0,baseline,1,1,0,0,5,5,0,32.08746001473628,32.08746001473628,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[20, 64, 77, 100, 7, 28, 5, 109, 90, 55]",[],0,0,0,0,0,0,0,0,86,E,2,4.0,nsgrand,1,1,0,0,1,1,0,1.8013079825323075,0.021389976609498262,0.0,0,18,1,1,0.9902309775352478,0.00021891640790272504,ai,ai_success,standard,[1],"[0, 1, 2]","[100, 54, 64, 77, 51, 90, 13, 109, 102, 126]","[0.0003088096564169973, 0.9984297156333923, 0.0010030751582235098, 2.155034053430427e-05, 1.7833976016845554e-05, 0.00021891640790272504]",1200,4,0,0,0,1,0,0,86,E,4.0,1,-4,-30.286152032203972,0,0,0
87,E,2,4.0,baseline,1,1,0,0,2,2,0,31.226895982399583,31.226895982399583,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[114, 36, 113, 40, 79, 116, 86, 25, 29, 30]",[],0,0,0,0,0,0,0,0,87,E,2,4.0,nsgrand,1,1,0,0,1,1,0,1.452839991543442,0.019069993868470192,0.0,0,18,1,1,0.986543595790863,0.0006195075693540275,ai,ai_success,standard,[1],"[0, 1, 2]","[36, 86, 113, 114, 79, 116, 78, 9, 98, 80]","[0.0007262122817337513, 0.9846791625022888, 0.01353270374238491, 0.00035333336563780904, 8.894628990674391e-05, 0.0006195075693540275]",1200,4,0,0,0,1,0,0,87,E,4.0,1,-1,-29.77405599085614,0,0,0
88,E,2,4.0,baseline,3,1,0,0,101,101,0,32.575096003711224,32.575096003711224,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[96, 21, 1, 80, 12, 113, 119, 42, 99, 114]",[],0,0,0,0,0,0,0,0,88,E,2,4.0,nsgrand,3,1,0,0,4,4,0,3.6068870103918016,0.05199998850002885,0.0,0,18,1,3,0.9870274662971497,0.00029468550928868353,ai,ai_success,standard,"[2, 3]","[0, 1, 2]","[1, 96, 113, 114, 77, 82, 42, 12, 80, 119]","[0.00013014335127081722, 0.00016425603826064616, 0.4596605896949768, 0.5296183824539185, 0.010131916962563992, 0.00029468550928868353]",1200,4,0,0,0,1,0,0,88,E,4.0,3,-97,-28.968208993319422,0,0,0
89,E,2,4.0,baseline,4,1,0,0,775,775,0,38.50666800281033,38.50666800281033,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[122, 119, 83, 24, 125, 51, 107, 4, 114, 62]",[],0,0,0,0,0,0,0,0,89,E,2,4.0,nsgrand,4,1,0,0,1,1,0,8.51171399699524,0.02227997174486518,0.0,0,18,1,4,0.9669893980026245,0.08511118590831757,ai,ai_success,standard,[4],"[0, 1, 2]","[122, 119, 107, 96, 26, 83, 59, 62, 125, 114]","[0.001377043896354735, 1.897338734124787e-05, 0.00019208203593734652, 0.051637597382068634, 0.8616631031036377, 0.08511118590831757]",1200,4,0,0,0,1,0,0,89,E,4.0,4,-774,-29.99495400581509,0,0,0
90,E,2,4.0,baseline,3,1,0,0,47,47,0,32.03778000897728,32.03778000897728,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[78, 94, 69, 99, 108, 71, 126, 82, 50, 39]",[],0,0,0,0,0,0,0,0,90,E,2,4.0,nsgrand,3,1,0,0,1,1,0,10.465511993970722,0.021130021195858717,0.0,0,18,1,3,0.9972109198570251,0.0007961022784002125,ai,ai_success,standard,"[3, 4]","[0, 1, 2]","[94, 108, 99, 50, 69, 78, 71, 126, 82, 38]","[0.0006154404254630208, 1.3470962585415691e-05, 0.0053386446088552475, 0.7106079459190369, 0.2826283872127533, 0.0007961022784002125]",1200,4,0,0,0,1,0,0,90,E,4.0,3,-46,-21.572268015006557,0,0,0
91,E,2,4.0,baseline,0,1,0,0,0,0,0,0.013640004908666015,0.013640004908666015,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0,91,E,2,4.0,nsgrand,0,1,0,0,0,0,0,0.00969000393524766,0.00969000393524766,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0,91,E,4.0,0,0,-0.003950000973418355,0,0,0
92,E,2,4.0,baseline,2,1,0,0,153,153,0,33.781348989577964,33.781348989577964,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[110, 44, 36, 27, 55, 103, 100, 7, 35, 61]",[],0,0,0,0,0,0,0,0,92,E,2,4.0,nsgrand,2,1,0,0,1,1,0,3.9273440197575837,0.022899999748915434,0.0,0,18,1,2,0.9136399626731873,0.00046549667604267597,ai,ai_success,standard,"[2, 3]","[0, 1, 2]","[44, 62, 16, 66, 110, 103, 35, 100, 27, 104]","[5.8532510593067855e-05, 0.0009076567948795855, 0.8284676671028137, 0.1676776111125946, 0.0024230601266026497, 0.00046549667604267597]",1200,4,0,0,0,1,0,0,92,E,4.0,2,-152,-29.85400496982038,0,0,0
93,E,2,4.0,baseline,2,1,0,0,15,15,0,32.19680901383981,32.19680901383981,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[22, 81, 58, 107, 70, 95, 59, 69, 30, 45]",[],0,0,0,0,0,0,0,0,93,E,2,4.0,nsgrand,2,1,0,0,3,3,0,1.9241970148868859,0.04350001108832657,0.0,0,18,1,2,0.9946871995925903,0.0003213857999071479,ai,ai_success,standard,"[1, 2]","[0, 1, 2]","[22, 81, 76, 49, 46, 107, 95, 70, 62, 18]","[0.000730107887648046, 0.13244949281215668, 0.8457680344581604, 0.020140016451478004, 0.0005909428000450134, 0.0003213857999071479]",1200,4,0,0,0,1,0,0,93,E,4.0,2,-12,-30.272611998952925,0,0,0
94,E,2,4.0,baseline,0,1,0,0,0,0,0,0.012730015441775322,0.012730015441775322,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0,94,E,2,4.0,nsgrand,0,1,0,0,0,0,0,0.009709998266771436,0.009709998266771436,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0,94,E,4.0,0,0,-0.0030200171750038862,0,0,0
95,E,2,4.0,baseline,1,1,0,0,12,12,0,31.93925099913031,31.93925099913031,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[65, 112, 57, 120, 111, 66, 100, 124, 64, 97]",[],0,0,0,0,0,0,0,0,95,E,2,4.0,nsgrand,1,1,0,0,1,1,0,1.4480499958153814,0.019660015823319554,0.0,0,18,1,1,0.9786294102668762,0.0003691718156915158,ai,ai_success,standard,[1],"[0, 1, 2]","[100, 54, 65, 112, 120, 51, 66, 111, 64, 124]","[0.00023142989084590226, 0.9985108971595764, 0.0008481353870593011, 1.988234362215735e-05, 2.0600618881871924e-05, 0.0003691718156915158]",1200,4,0,0,0,1,0,0,95,E,4.0,1,-11,-30.491201003314927,0,0,0
96,E,2,4.0,baseline,2,1,0,0,16,16,0,31.870570994215086,31.870570994215086,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[99, 112, 106, 1, 18, 108, 10, 118, 125, 54]",[],0,0,0,0,0,0,0,0,96,E,2,4.0,nsgrand,2,1,0,0,1,1,0,1.6884189972188324,0.01976001658476889,0.0,0,18,1,2,0.9785916805267334,0.00020090487669222057,ai,ai_success,standard,[2],"[0, 1, 2]","[18, 99, 108, 110, 106, 38, 112, 125, 118, 82]","[0.00013266759924590588, 0.003833453869447112, 0.9337298274040222, 0.06117284670472145, 0.0009302025428041816, 0.00020090487669222057]",1200,4,0,0,0,1,0,0,96,E,4.0,2,-15,-30.182151996996254,0,0,0
97,E,2,4.0,baseline,1,1,0,0,1,1,0,31.80450201034546,31.80450201034546,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[86, 87, 103, 105, 123, 88, 62, 66, 74, 82]",[],0,0,0,0,0,0,0,0,97,E,2,4.0,nsgrand,1,1,0,0,1,1,0,1.4542400022037327,0.020028994185850024,0.0,0,18,1,1,0.9888173341751099,0.00022378258290700614,ai,ai_success,standard,[1],"[0, 1, 2]","[86, 26, 9, 87, 103, 105, 88, 123, 74, 75]","[0.0002926320012193173, 0.9985791444778442, 0.0008687213994562626, 1.9093578885076568e-05, 1.671448080742266e-05, 0.00022378258290700614]",1200,4,0,0,0,1,0,0,97,E,4.0,1,0,-30.350262008141726,0,0,0
98,E,2,4.0,baseline,4,0,1,4,2499,2499,0,53.68014800478704,53.68014800478704,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[12, 8, 2, 73, 11, 122, 75, 116, 50, 6]",[],0,0,0,0,0,0,0,0,98,E,2,4.0,nsgrand,4,1,0,0,12,12,0,10.972748015774414,0.13385899364948273,0.0,0,18,1,3,0.965511679649353,0.0057917265221476555,ai,ai_success,standard,"[3, 4]","[0, 1, 2]","[11, 12, 75, 17, 79, 8, 108, 82, 73, 122]","[0.00017250480595976114, 6.766982096451102e-06, 0.006005940958857536, 0.7145978212356567, 0.2734251618385315, 0.0057917265221476555]",1200,4,0,0,0,1,0,0,98,E,4.0,4,-2487,-42.70739998901263,-1,1,0
99,E,2,4.0,baseline,2,1,0,0,17,17,0,32.467128010466695,32.467128010466695,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[86, 106, 13, 90, 18, 78, 57, 48, 25, 54]",[],0,0,0,0,0,0,0,0,99,E,2,4.0,nsgrand,2,1,0,0,1,1,0,1.8854579830076545,0.019889994291588664,0.0,0,18,1,2,0.9956067204475403,0.0002488867030479014,ai,ai_success,standard,[2],"[0, 1, 2]","[13, 90, 54, 86, 21, 106, 51, 78, 48, 81]","[0.0007182960980571806, 0.10953491926193237, 0.8696678280830383, 0.01929626241326332, 0.0005338257178664207, 0.0002488867030479014]",1200,4,0,0,0,1,0,0,99,E,4.0,2,-16,-30.58167002745904,0,0,0
100,E,2,4.0,baseline,2,1,0,0,66,66,0,33.17241297918372,33.17241297918372,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[97, 39, 30, 87, 42, 11, 123, 1, 20, 120]",[],0,0,0,0,0,0,0,0,100,E,2,4.0,nsgrand,2,1,0,0,3,3,0,1.957797008799389,0.043020001612603664,0.0,0,18,1,1,0.9811874628067017,0.0012285347329452634,ai,ai_success,standard,"[1, 2]","[0, 1, 2]","[39, 121, 89, 42, 5, 97, 20, 96, 87, 123]","[0.0008365523535758257, 0.648172914981842, 0.34229904413223267, 0.007024606689810753, 0.0004382974002510309, 0.0012285347329452634]",1200,4,0,0,0,1,0,0,100,E,4.0,2,-63,-31.21461597038433,0,0,0
101,E,2,4.0,baseline,3,1,0,0,50,50,0,32.3985280119814,32.3985280119814,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[72, 95, 121, 27, 126, 7, 13, 63, 25, 36]",[],0,0,0,0,0,0,0,0,101,E,2,4.0,nsgrand,3,1,0,0,1,1,0,3.288738982519135,0.021019979612901807,0.0,0,18,1,3,0.9962413311004639,0.0004256302199792117,ai,ai_success,standard,[3],"[0, 1, 2]","[27, 95, 126, 72, 121, 67, 66, 13, 109, 48]","[0.00030136012355796993, 1.5369878383353353e-05, 0.029375938698649406, 0.8864110112190247, 0.08347080647945404, 0.0004256302199792117]",1200,4,0,0,0,1,0,0,101,E,4.0,3,-49,-29.109789029462263,0,0,0
102,E,2,4.0,baseline,3,1,0,0,754,754,0,38.18624000996351,38.18624000996351,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[64, 47, 93, 70, 71, 90, 80, 48, 74, 79]",[],0,0,0,0,0,0,0,0,102,E,2,4.0,nsgrand,3,1,0,0,1,1,0,10.375871992437169,0.02134000533260405,0.0,0,18,1,3,0.9898973703384399,0.0004575348866637796,ai,ai_success,standard,"[3, 4]","[0, 1, 2]","[74, 93, 78, 64, 70, 71, 90, 80, 48, 122]","[8.578381675761193e-05, 4.105455900571542e-06, 0.008609206415712833, 0.8479226231575012, 0.14292076230049133, 0.0004575348866637796]",1200,4,0,0,0,1,0,0,102,E,4.0,3,-753,-27.810368017526343,0,0,0
103,E,2,4.0,baseline,0,1,0,0,0,0,0,0.014059973182156682,0.014059973182156682,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0,103,E,2,4.0,nsgrand,0,1,0,0,0,0,0,0.00977999297901988,0.00977999297901988,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0,103,E,4.0,0,0,-0.004279980203136802,0,0,0
104,E,2,4.0,baseline,2,1,0,0,11,11,0,32.298049016389996,32.298049016389996,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[121, 64, 126, 91, 108, 127, 100, 95, 103, 101]",[],0,0,0,0,0,0,0,0,104,E,2,4.0,nsgrand,2,1,0,0,1,1,0,1.6693590150680393,0.019439990865066648,0.0,0,18,1,2,0.9922314882278442,1.7042151739588007e-05,ai,ai_success,standard,[2],"[0, 1, 2]","[121, 91, 126, 64, 108, 24, 103, 100, 127, 95]","[3.877427661791444e-05, 0.0013566859997808933, 0.9675343632698059, 0.03080386109650135, 0.00024920038413256407, 1.7042151739588007e-05]",1200,4,0,0,0,1,0,0,104,E,4.0,2,-10,-30.628690001321957,0,0,0
105,E,2,4.0,baseline,1,1,0,0,10,10,0,32.40233799442649,32.40233799442649,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[49, 119, 55, 44, 46, 125, 58, 92, 22, 4]",[],0,0,0,0,0,0,0,0,105,E,2,4.0,nsgrand,1,1,0,0,1,1,0,1.3633610215038061,0.019310013158246875,0.0,0,18,1,1,0.9802811741828918,0.00040962500497698784,ai,ai_success,standard,[1],"[0, 1, 2]","[92, 12, 119, 125, 80, 44, 48, 90, 101, 49]","[0.0002742563665378839, 0.9977282881736755, 0.0015144568169489503, 4.074280150234699e-05, 3.261681558797136e-05, 0.00040962500497698784]",1200,4,0,0,0,1,0,0,105,E,4.0,1,-9,-31.038976972922683,0,0,0
106,E,2,4.0,baseline,5,0,1,5,2499,2499,0,54.977018997306004,54.977018997306004,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[2, 99, 41, 107, 88, 78, 32, 50, 124, 27]",[],0,0,0,0,0,0,0,0,106,E,2,4.0,nsgrand,5,1,0,0,10,10,0,96.8299750238657,0.12528899242170155,0.0,0,22,1,4,0.8709006309509277,0.4068065285682678,ai,ai_success,expanded_overflow,"[4, 5]","[0, 1, 2, 3]","[60, 2, 99, 107, 120, 50, 95, 94, 78, 88]","[0.0011104121804237366, 1.9857405277434736e-05, 6.896682316437364e-05, 0.018536463379859924, 0.5734577775001526, 0.4068065285682678]",2400,5,0,0,0,1,0,0,106,E,4.0,5,-2489,41.852956026559696,-1,1,0
107,E,2,4.0,baseline,0,1,0,0,0,0,0,0.01716997940093279,0.01716997940093279,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0,107,E,2,4.0,nsgrand,0,1,0,0,0,0,0,0.010010000551119447,0.010010000551119447,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0,107,E,4.0,0,0,-0.007159978849813342,0,0,0
108,E,2,4.0,baseline,4,1,0,0,309,309,0,35.67564699915238,35.67564699915238,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[4, 81, 100, 3, 105, 8, 83, 102, 109, 65]",[],0,0,0,0,0,0,0,0,108,E,2,4.0,nsgrand,4,1,0,0,1,1,0,9.228198992786929,0.02557900734245777,0.0,0,18,1,4,0.9608529806137085,0.2444503903388977,ai,ai_success,standard,[4],"[0, 1, 2]","[8, 4, 100, 109, 105, 106, 68, 81, 111, 83]","[0.003727029310539365, 5.7799807109404355e-05, 0.00014980067498981953, 0.028867142274975777, 0.7227478623390198, 0.2444503903388977]",1200,4,0,0,0,1,0,0,108,E,4.0,4,-308,-26.44744800636545,0,0,0
109,E,2,4.0,baseline,2,1,0,0,166,166,0,33.781349018681794,33.781349018681794,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[113, 52, 38, 56, 30, 33, 121, 51, 36, 48]",[],0,0,0,0,0,0,0,0,109,E,2,4.0,nsgrand,2,1,0,0,984,816,168,175.37932100822218,7.239463011501357,164.54610199434683,1,18,1,3,0.8477900624275208,0.0037442881148308516,fallback,postsearch_exhausted,standard,[3],"[0, 1, 2]","[30, 62, 48, 52, 76, 59, 37, 3, 113, 121]","[3.915158231393434e-05, 2.3863734895712696e-05, 0.06632234901189804, 0.868233323097229, 0.06163710355758667, 0.0037442881148308516]",1200,4,4000,24,5,0,1,0,109,E,4.0,2,818,141.59797198954038,0,0,0
110,E,2,4.0,baseline,2,1,0,0,9,9,0,35.3455780132208,35.3455780132208,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[69, 74, 73, 85, 56, 78, 109, 76, 114, 54]",[],0,0,0,0,0,0,0,0,110,E,2,4.0,nsgrand,2,1,0,0,1,1,0,2.237404987681657,0.021929998183622956,0.0,0,18,1,2,0.9701388478279114,1.9804982002824545e-05,ai,ai_success,standard,[2],"[0, 1, 2]","[85, 69, 16, 74, 73, 78, 114, 109, 76, 15]","[8.539343980373815e-06, 0.00020707628573291004, 0.9091944694519043, 0.09002892673015594, 0.0005411276943050325, 1.9804982002824545e-05]",1200,4,0,0,0,1,0,0,110,E,4.0,2,-8,-33.108173025539145,0,0,0
111,E,2,4.0,baseline,10,0,1,10,2499,2499,0,57.934559998102486,57.934559998102486,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[117, 90, 71, 120, 76, 70, 16, 101, 79, 75]",[],0,0,0,0,0,0,0,0,111,E,2,4.0,nsgrand,10,0,1,10,3999,0,3999,205.4103240079712,0.0,203.80842499434948,1,0,-1,5,0.007174239028245211,0.9995718598365784,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,111,E,4.0,10,1500,147.47576400986873,0,0,0
112,E,2,4.0,baseline,4,1,0,0,892,892,0,41.98477402678691,41.98477402678691,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[30, 95, 27, 40, 44, 29, 82, 97, 5, 21]",[],0,0,0,0,0,0,0,0,112,E,2,4.0,nsgrand,4,1,0,0,11,11,0,11.47043501259759,0.13068001135252416,0.0,0,18,1,4,0.9724112749099731,0.05325506255030632,ai,ai_success,standard,"[3, 4]","[0, 1, 2]","[30, 27, 5, 100, 16, 54, 95, 48, 82, 97]","[0.0011184023460373282, 1.3216500519774854e-05, 0.0003945057687815279, 0.16175134479999542, 0.7834675312042236, 0.05325506255030632]",1200,4,0,0,0,1,0,0,112,E,4.0,4,-881,-30.514339014189318,0,0,0
113,E,2,4.0,baseline,10,0,1,10,2499,2499,0,55.60958600835875,55.60958600835875,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[45, 35, 60, 63, 61, 49, 59, 31, 58, 62]",[],0,0,0,0,0,0,0,0,113,E,2,4.0,nsgrand,10,0,1,10,3999,0,3999,195.5617589992471,0.0,194.05626898515038,1,0,-1,5,0.038532376289367676,0.9980034232139587,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,113,E,4.0,10,1500,139.95217299088836,0,0,0
114,E,2,4.0,baseline,3,1,0,0,568,568,0,37.567903025774285,37.567903025774285,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[0, 126, 20, 114, 12, 116, 30, 123, 41, 92]",[],0,0,0,0,0,0,0,0,114,E,2,4.0,nsgrand,3,1,0,0,4,4,0,4.262881993781775,0.05306999082677066,0.0,0,18,1,3,0.9426772594451904,0.0012179692275822163,ai,ai_success,standard,"[2, 3]","[0, 1, 2]","[40, 126, 116, 52, 113, 114, 12, 43, 123, 22]","[6.150212720967829e-05, 3.7893034459557384e-05, 0.12262901663780212, 0.8370154500007629, 0.03903816640377045, 0.0012179692275822163]",1200,4,0,0,0,1,0,0,114,E,4.0,3,-564,-33.30502103199251,0,0,0
115,E,2,4.0,baseline,2,1,0,0,15,15,0,32.23378901020624,32.23378901020624,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[114, 116, 107, 94, 110, 64, 122, 113, 75, 73]",[],0,0,0,0,0,0,0,0,115,E,2,4.0,nsgrand,2,1,0,0,1,1,0,1.7791880236472934,0.019450002582743764,0.0,0,18,1,2,0.9879648685455322,1.4384770111064427e-05,ai,ai_success,standard,[2],"[0, 1, 2]","[107, 94, 2, 114, 116, 110, 59, 64, 113, 122]","[1.9754592358367518e-05, 0.0006717721116729081, 0.9596623182296753, 0.03936561197042465, 0.00026614556554704905, 1.4384770111064427e-05]",1200,4,0,0,0,1,0,0,115,E,4.0,2,-14,-30.454600986558944,0,0,0
116,E,2,4.0,baseline,1,1,0,0,1,1,0,32.54406701307744,32.54406701307744,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[66, 71, 57, 100, 72, 1, 47, 9, 56, 53]",[],0,0,0,0,0,0,0,0,116,E,2,4.0,nsgrand,1,1,0,0,1,1,0,1.6340799920726568,0.019990024156868458,0.0,0,18,1,1,0.9943484663963318,0.0001856277958722785,ai,ai_success,standard,[1],"[0, 1, 2]","[66, 51, 44, 71, 100, 15, 72, 68, 114, 103]","[0.0005061178817413747, 0.9979996085166931, 0.0012539548333734274, 3.1676379876444116e-05, 2.309048613824416e-05, 0.0001856277958722785]",1200,4,0,0,0,1,0,0,116,E,4.0,1,0,-30.90998702100478,0,0,0
117,E,2,4.0,baseline,0,1,0,0,0,0,0,0.013619981473311782,0.013619981473311782,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0,117,E,2,4.0,nsgrand,0,1,0,0,0,0,0,0.009509996743872762,0.009509996743872762,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0,117,E,4.0,0,0,-0.00410998472943902,0,0,0
118,E,2,4.0,baseline,4,1,0,0,99,99,0,32.68347601988353,32.68347601988353,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[25, 44, 72, 109, 22, 70, 124, 43, 32, 34]",[],0,0,0,0,0,0,0,0,118,E,2,4.0,nsgrand,4,1,0,0,5,5,0,10.574669984634966,0.0630590075161308,0.0,0,18,1,4,0.9860255122184753,0.0654211938381195,ai,ai_success,standard,"[3, 4]","[0, 1, 2]","[22, 44, 72, 109, 126, 25, 66, 70, 43, 124]","[0.0033502010628581047, 4.426588202477433e-05, 0.0004547127173282206, 0.10808074474334717, 0.8226488828659058, 0.0654211938381195]",1200,4,0,0,0,1,0,0,118,E,4.0,4,-94,-22.108806035248563,0,0,0
