profile,profile_id,snr_db,decoder,true_error_weight,block_error,bit_errors,queries,elapsed_ms,fallback_used,candidate_pool_size,oracle_pool_hit,predicted_weight_top,confidence_prob,stage
C,1,-4.0,nsgrand,31,1,31,1799,68.42537698685192,1,18,0,5,3.8800273614469916e-05,baseline_fail
C,1,-4.0,baseline,23,1,23,2499,54.12069201702252,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,23,1,23,1799,69.79277799837291,1,18,0,5,4.088124478585087e-05,baseline_fail
C,1,-4.0,baseline,29,1,29,2499,57.74473398923874,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,29,1,29,1799,70.86152798729017,1,18,0,5,3.1422849133377895e-05,baseline_fail
C,1,-4.0,baseline,32,1,32,2499,54.74048198084347,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,32,1,32,1799,70.66622900310904,1,18,0,5,3.5241260775364935e-05,baseline_fail
C,1,-4.0,baseline,19,1,19,2499,55.359182006213814,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,19,1,19,1799,68.78494800184853,1,18,0,5,4.709000495495275e-05,baseline_fail
C,1,-4.0,baseline,16,1,16,2499,55.50908300210722,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,16,1,16,1799,71.79484801599756,1,18,0,5,4.478729533730075e-05,baseline_fail
C,1,-4.0,baseline,15,1,15,2499,56.356601999141276,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,15,1,15,1799,68.99907797924243,1,18,0,5,5.642438554787077e-05,baseline_fail
C,1,-4.0,baseline,17,1,17,2499,54.49418202624656,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,17,1,17,1799,69.39388799946755,1,18,0,5,5.909200990572572e-05,baseline_fail
C,1,-4.0,baseline,28,1,28,2499,54.17800199938938,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,28,1,28,1799,69.49540800997056,1,18,0,5,3.242996535846032e-05,baseline_fail
C,1,-4.0,baseline,24,1,24,2499,57.61917299241759,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,24,1,24,1799,70.40567899821326,1,18,0,5,4.054327655467205e-05,baseline_fail
C,1,-4.0,baseline,21,1,21,2499,54.91336202248931,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,21,1,21,1799,71.50827901205048,1,18,0,5,3.945985736208968e-05,baseline_fail
C,1,-4.0,baseline,29,1,29,2499,53.85896097868681,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,29,1,29,1799,67.95294699259102,1,18,0,5,3.453155659371987e-05,baseline_fail
C,1,-4.0,baseline,27,1,27,2499,55.367161985486746,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,27,1,27,1799,72.77731000795029,1,18,0,5,3.3722331863828003e-05,baseline_fail
C,1,-4.0,baseline,21,1,21,2499,56.14222199073993,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,21,1,21,1799,70.10721802362241,1,18,0,5,4.421499033924192e-05,baseline_fail
C,1,-4.0,baseline,30,1,30,2499,57.03075299970806,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,30,1,30,1799,68.91456799348816,1,18,0,5,3.0344139304361306e-05,baseline_fail
C,1,-4.0,baseline,27,1,27,2499,54.845342005137354,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,27,1,27,1799,70.88222799939103,1,18,0,5,6.520309398183599e-05,baseline_fail
C,1,-4.0,baseline,27,1,27,2499,58.717593987239525,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,27,1,27,1799,70.66160900285468,1,18,0,5,3.886378544848412e-05,baseline_fail
C,1,-4.0,baseline,21,1,21,2499,56.304511992493644,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,21,1,21,1799,72.4113589967601,1,18,0,5,5.520318154594861e-05,baseline_fail
C,1,-4.0,baseline,28,1,28,2499,54.45856100413948,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,28,1,28,1799,69.85596800222993,1,18,0,5,3.468191425781697e-05,baseline_fail
C,1,-4.0,baseline,31,1,31,2499,54.867241997271776,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,31,1,31,1799,71.98162897839211,1,18,0,5,4.5529672206612304e-05,baseline_fail
C,1,-4.0,baseline,26,1,26,2499,54.35615198803134,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,26,1,26,1799,69.89483800134622,1,18,0,5,4.241769420332275e-05,baseline_fail
C,1,-4.0,baseline,25,1,25,2499,56.474312994396314,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,25,1,25,1799,68.4858980239369,1,18,0,5,3.4526285162428394e-05,baseline_fail
C,1,-4.0,baseline,29,1,29,2499,55.2235419745557,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,29,1,29,1799,70.25637800688855,1,18,0,5,5.36515872227028e-05,baseline_fail
C,1,-4.0,baseline,29,1,29,2499,57.43138398975134,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,29,1,29,1799,69.46290799533017,1,18,0,5,4.010375414509326e-05,baseline_fail
C,1,-4.0,baseline,28,1,28,2499,54.856912000104785,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,28,1,28,1799,70.78078799531795,1,18,0,5,3.809547706623562e-05,baseline_fail
C,1,-4.0,baseline,29,1,29,2499,54.46973198559135,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,29,1,29,1799,69.92486899252981,1,18,0,5,3.8016834878362715e-05,baseline_fail
C,1,-4.0,baseline,20,1,20,2499,58.55416299891658,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,20,1,20,1799,70.72553900070488,1,18,0,5,4.883528163190931e-05,baseline_fail
C,1,-4.0,baseline,24,1,24,2499,56.372092018136755,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,24,1,24,1799,71.74402798409574,1,18,0,5,4.6803339500911534e-05,baseline_fail
C,1,-4.0,baseline,27,1,27,2499,54.20198099454865,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,27,1,27,1799,68.91399799496867,1,18,0,5,3.856120747514069e-05,baseline_fail
