baseline_sample_id,baseline_profile,baseline_profile_id,baseline_snr_db,baseline_decoder,baseline_true_error_weight,baseline_decoder_success,baseline_block_error,baseline_bit_errors,baseline_queries,baseline_primary_queries,baseline_fallback_queries,baseline_elapsed_ms,baseline_primary_elapsed_ms,baseline_fallback_elapsed_ms,baseline_fallback_used,baseline_candidate_pool_size,baseline_oracle_pool_hit,baseline_predicted_weight_top,baseline_confidence_prob,baseline_predicted_overflow_prob,baseline_stage,baseline_gate_reason,baseline_search_mode,baseline_allowed_weights_json,baseline_top_segment_ids_json,baseline_pool_positions_top10_json,baseline_predicted_weight_distribution_json,baseline_primary_budget,baseline_primary_max_weight,baseline_fallback_budget,baseline_fallback_pool_size,baseline_fallback_max_weight,baseline_ai_success,baseline_fallback_success,baseline_presearch_gate,nsgrand_sample_id,nsgrand_profile,nsgrand_profile_id,nsgrand_snr_db,nsgrand_decoder,nsgrand_true_error_weight,nsgrand_decoder_success,nsgrand_block_error,nsgrand_bit_errors,nsgrand_queries,nsgrand_primary_queries,nsgrand_fallback_queries,nsgrand_elapsed_ms,nsgrand_primary_elapsed_ms,nsgrand_fallback_elapsed_ms,nsgrand_fallback_used,nsgrand_candidate_pool_size,nsgrand_oracle_pool_hit,nsgrand_predicted_weight_top,nsgrand_confidence_prob,nsgrand_predicted_overflow_prob,nsgrand_stage,nsgrand_gate_reason,nsgrand_search_mode,nsgrand_allowed_weights_json,nsgrand_top_segment_ids_json,nsgrand_pool_positions_top10_json,nsgrand_predicted_weight_distribution_json,nsgrand_primary_budget,nsgrand_primary_max_weight,nsgrand_fallback_budget,nsgrand_fallback_pool_size,nsgrand_fallback_max_weight,nsgrand_ai_success,nsgrand_fallback_success,nsgrand_presearch_gate,sample_id,profile,snr_db,true_error_weight,query_delta,latency_delta_ms,block_error_delta,nsgrand_better_block_error,baseline_better_block_error
267,C,1,6.0,baseline,4,0,1,4,2499,2499,0,55.4368750017602,55.4368750017602,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[26, 34, 28, 27, 33, 16, 32, 25, 23, 38]",[],0,0,0,0,0,0,0,0,267,C,1,6.0,nsgrand,4,0,1,4,4815,816,3999,203.38999800151214,7.294723007362336,192.0081510033924,1,18,1,3,0.9092305898666382,0.0030455365777015686,fallback_fail,postsearch_exhausted,standard,[3],"[0, 1, 2]","[23, 52, 26, 15, 44, 33, 16, 36, 27, 32]","[2.613204014778603e-05, 6.615896836592583e-06, 0.017603255808353424, 0.863692045211792, 0.11562635749578476, 0.0030455365777015686]",1200,4,4000,24,5,0,0,0,267,C,6.0,4,2316,147.95312299975194,0,0,0
268,C,1,6.0,baseline,0,1,0,0,0,0,0,0.01846998929977417,0.01846998929977417,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0,268,C,1,6.0,nsgrand,0,1,0,0,0,0,0,0.010240008123219013,0.010240008123219013,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0,268,C,6.0,0,0,-0.008229981176555157,0,0,0
269,C,1,6.0,baseline,1,1,0,0,1,1,0,33.85734299081378,33.85734299081378,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[52, 60, 35, 40, 54, 30, 47, 49, 42, 62]",[],0,0,0,0,0,0,0,0,269,C,1,6.0,nsgrand,1,1,0,0,1,1,0,1.9547970150597394,0.021359999664127827,0.0,0,18,1,1,0.9981527924537659,0.0001231997594004497,ai,ai_success,standard,[1],"[0, 1, 2]","[52, 40, 49, 79, 8, 62, 113, 67, 54, 16]","[0.0013138544745743275, 0.9966959953308105, 0.0017768449615687132, 5.7231009122915566e-05, 3.2769079552963376e-05, 0.0001231997594004497]",1200,4,0,0,0,1,0,0,269,C,6.0,1,0,-31.902545975754037,0,0,0
270,C,1,6.0,baseline,1,1,0,0,1,1,0,31.985956011340022,31.985956011340022,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[97, 78, 80, 71, 79, 69, 84, 65, 90, 93]",[],0,0,0,0,0,0,0,0,270,C,1,6.0,nsgrand,1,1,0,0,1,1,0,1.5266500122379512,0.019059982150793076,0.0,0,18,1,1,0.9968980550765991,0.00011041443940484896,ai,ai_success,standard,[1],"[0, 1, 2]","[97, 80, 78, 71, 69, 84, 55, 79, 93, 90]","[0.0005010192398913205, 0.9978692531585693, 0.0014739632606506348, 2.797737943183165e-05, 1.7381607904098928e-05, 0.00011041443940484896]",1200,4,0,0,0,1,0,0,270,C,6.0,1,0,-30.45930599910207,0,0,0
271,C,1,6.0,baseline,0,1,0,0,0,0,0,0.012689997674897313,0.012689997674897313,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0,271,C,1,6.0,nsgrand,0,1,0,0,0,0,0,0.009679992217570543,0.009679992217570543,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0,271,C,6.0,0,0,-0.00301000545732677,0,0,0
272,C,1,6.0,baseline,0,1,0,0,0,0,0,0.009490002412348986,0.009490002412348986,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0,272,C,1,6.0,nsgrand,0,1,0,0,0,0,0,0.008800008799880743,0.008800008799880743,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0,272,C,6.0,0,0,-0.0006899936124682426,0,0,0
273,C,1,6.0,baseline,1,1,0,0,18,18,0,31.53165799449198,31.53165799449198,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[53, 70, 16, 60, 9, 102, 42, 78, 45, 124]",[],0,0,0,0,0,0,0,0,273,C,1,6.0,nsgrand,1,1,0,0,1,1,0,1.3617709919344634,0.018580001778900623,0.0,0,18,1,1,0.9915430545806885,0.00021735235350206494,ai,ai_success,standard,[1],"[0, 1, 2]","[45, 89, 49, 16, 70, 102, 39, 78, 48, 124]","[0.0005033476045355201, 0.9982512593269348, 0.0009785786969587207, 2.7006026357412338e-05, 2.243873677798547e-05, 0.00021735235350206494]",1200,4,0,0,0,1,0,0,273,C,6.0,1,-17,-30.169887002557516,0,0,0
274,C,1,6.0,baseline,3,1,0,0,79,79,0,32.20286298892461,32.20286298892461,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[77, 73, 66, 70, 71, 74, 68, 78, 86, 72]",[],0,0,0,0,0,0,0,0,274,C,1,6.0,nsgrand,3,1,0,0,1,1,0,10.548872000072151,0.02177999704144895,0.0,0,18,1,3,0.9958698153495789,0.000892722571734339,ai,ai_success,standard,"[3, 4]","[0, 1, 2]","[73, 66, 78, 3, 70, 68, 74, 77, 86, 71]","[0.00034374481765553355, 9.660326213634107e-06, 0.005324831698089838, 0.7112479209899902, 0.28218114376068115, 0.000892722571734339]",1200,4,0,0,0,1,0,0,274,C,6.0,3,-78,-21.653990988852456,0,0,0
275,C,1,6.0,baseline,1,1,0,0,1,1,0,31.98519500438124,31.98519500438124,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[13, 120, 1, 119, 125, 111, 121, 122, 113, 10]",[],0,0,0,0,0,0,0,0,275,C,1,6.0,nsgrand,1,1,0,0,1,1,0,1.528541004518047,0.01963999238796532,0.0,0,18,1,1,0.9962399005889893,0.00011131238716188818,ai,ai_success,standard,[1],"[0, 1, 2]","[13, 100, 120, 111, 119, 121, 125, 113, 118, 122]","[0.0005700607434846461, 0.9983385801315308, 0.0009479281725361943, 1.9387201973586343e-05, 1.267768948309822e-05, 0.00011131238716188818]",1200,4,0,0,0,1,0,0,275,C,6.0,1,0,-30.456653999863192,0,0,0
276,C,1,6.0,baseline,1,1,0,0,1,1,0,31.899616005830467,31.899616005830467,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[5, 39, 13, 79, 21, 15, 12, 38, 14, 108]",[],0,0,0,0,0,0,0,0,276,C,1,6.0,nsgrand,1,1,0,0,1,1,0,1.3901210040785372,0.018649996491149068,0.0,0,18,1,1,0.9972532391548157,0.00015985120262484998,ai,ai_success,standard,[1],"[0, 1, 2]","[5, 54, 21, 39, 118, 79, 12, 74, 108, 113]","[0.0008755849557928741, 0.9947941899299622, 0.004032908473163843, 0.00010072203440358862, 3.676875712699257e-05, 0.00015985120262484998]",1200,4,0,0,0,1,0,0,276,C,6.0,1,0,-30.50949500175193,0,0,0
277,C,1,6.0,baseline,2,1,0,0,7,7,0,32.08741400158033,32.08741400158033,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[70, 108, 79, 73, 95, 84, 69, 88, 81, 119]",[],0,0,0,0,0,0,0,0,277,C,1,6.0,nsgrand,2,1,0,0,1,1,0,1.6252500063274056,0.01876999158412218,0.0,0,18,1,2,0.9947071671485901,6.0504758039314765e-06,ai,ai_success,standard,[2],"[0, 1, 7]","[108, 79, 70, 95, 73, 84, 88, 81, 69, 93]","[1.5565554349450395e-05, 0.00037447965587489307, 0.9528713822364807, 0.046503014862537384, 0.0002295032754773274, 6.0504758039314765e-06]",1200,4,0,0,0,1,0,0,277,C,6.0,2,-6,-30.462163995252922,0,0,0
278,C,1,6.0,baseline,1,1,0,0,1,1,0,32.46635201503523,32.46635201503523,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[56, 8, 68, 44, 43, 108, 125, 110, 127, 76]",[],0,0,0,0,0,0,0,0,278,C,1,6.0,nsgrand,1,1,0,0,1,1,0,1.3009809772484004,0.019060011254623532,0.0,0,18,1,1,0.9959126114845276,0.00011676847498165444,ai,ai_success,standard,[1],"[0, 1, 2]","[56, 68, 125, 108, 127, 110, 109, 76, 87, 44]","[0.0005460446700453758, 0.9983528852462769, 0.0009521847823634744, 1.9879273168044165e-05, 1.2249800420249812e-05, 0.00011676847498165444]",1200,4,0,0,0,1,0,0,278,C,6.0,1,0,-31.165371037786826,0,0,0
279,C,1,6.0,baseline,2,1,0,0,13,13,0,32.14712400222197,32.14712400222197,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[120, 60, 118, 5, 111, 100, 17, 119, 1, 116]",[],0,0,0,0,0,0,0,0,279,C,1,6.0,nsgrand,2,1,0,0,1,1,0,3.4819580032490194,0.020659994333982468,0.0,0,18,1,3,0.9952776432037354,0.00016637513181194663,ai,ai_success,standard,"[2, 3]","[0, 1, 2]","[60, 5, 118, 111, 120, 100, 119, 122, 116, 124]","[0.00012159305333625525, 7.719363202340901e-05, 0.20401786267757416, 0.779477596282959, 0.01613929122686386, 0.00016637513181194663]",1200,4,0,0,0,1,0,0,279,C,6.0,2,-12,-28.665165998972952,0,0,0
280,C,1,6.0,baseline,2,1,0,0,111,111,0,33.20108697516844,33.20108697516844,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[31, 28, 43, 38, 30, 41, 44, 35, 42, 34]",[],0,0,0,0,0,0,0,0,280,C,1,6.0,nsgrand,2,1,0,0,1,1,0,1.656898995861411,0.019099999917671084,0.0,0,18,1,2,0.9615832567214966,0.00012216148024890572,ai,ai_success,standard,[2],"[0, 1, 2]","[28, 33, 41, 32, 42, 31, 38, 16, 24, 44]","[2.2389653167920187e-05, 0.0006291691097430885, 0.880931556224823, 0.11735821515321732, 0.0009366347803734243, 0.00012216148024890572]",1200,4,0,0,0,1,0,0,280,C,6.0,2,-110,-31.544187979307026,0,0,0
281,C,1,6.0,baseline,0,1,0,0,0,0,0,0.013259996194392443,0.013259996194392443,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0,281,C,1,6.0,nsgrand,0,1,0,0,0,0,0,0.009590003173798323,0.009590003173798323,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0,281,C,6.0,0,0,-0.00366999302059412,0,0,0
282,C,1,6.0,baseline,20,0,1,20,2499,2499,0,54.63892000261694,54.63892000261694,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[47, 28, 4, 32, 35, 38, 20, 23, 12, 31]",[],0,0,0,0,0,0,0,0,282,C,1,6.0,nsgrand,20,0,1,20,3999,0,3999,191.4165049965959,0.0,189.80027400539257,1,0,-1,5,0.0010824368800967932,0.9998781681060791,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,282,C,6.0,20,1500,136.77758499397896,0,0,0
283,C,1,6.0,baseline,0,1,0,0,0,0,0,0.01740999869070947,0.01740999869070947,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0,283,C,1,6.0,nsgrand,0,1,0,0,0,0,0,0.009980023605749011,0.009980023605749011,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0,283,C,6.0,0,0,-0.007429975084960461,0,0,0
284,C,1,6.0,baseline,0,1,0,0,0,0,0,0.009469978976994753,0.009469978976994753,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0,284,C,1,6.0,nsgrand,0,1,0,0,0,0,0,0.008870003512129188,0.008870003512129188,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0,284,C,6.0,0,0,-0.0005999754648655653,0,0,0
285,C,1,6.0,baseline,0,1,0,0,0,0,0,0.00925001222640276,0.00925001222640276,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0,285,C,1,6.0,nsgrand,0,1,0,0,0,0,0,0.008830014849081635,0.008830014849081635,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0,285,C,6.0,0,0,-0.0004199973773211241,0,0,0
286,C,1,6.0,baseline,1,1,0,0,2,2,0,32.976879010675475,32.976879010675475,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[96, 43, 79, 49, 77, 92, 94, 100, 81, 62]",[],0,0,0,0,0,0,0,0,286,C,1,6.0,nsgrand,1,1,0,0,1,1,0,2.005448011914268,0.021949992515146732,0.0,0,18,1,1,0.9967038035392761,0.00010289819329045713,ai,ai_success,standard,[1],"[0, 1, 2]","[43, 78, 96, 79, 92, 77, 49, 94, 81, 48]","[0.0006034164107404649, 0.9982770681381226, 0.0009826384484767914, 2.0858931748080067e-05, 1.3149844562576618e-05, 0.00010289819329045713]",1200,4,0,0,0,1,0,0,286,C,6.0,1,-1,-30.971430998761207,0,0,0
287,C,1,6.0,baseline,0,1,0,0,0,0,0,0.014299992471933365,0.014299992471933365,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0,287,C,1,6.0,nsgrand,0,1,0,0,0,0,0,0.010060000931844115,0.010060000931844115,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0,287,C,6.0,0,0,-0.00423999154008925,0,0,0
288,C,1,6.0,baseline,1,1,0,0,1,1,0,31.731366994790733,31.731366994790733,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[108, 124, 10, 15, 13, 126, 48, 9, 38, 119]",[],0,0,0,0,0,0,0,0,288,C,1,6.0,nsgrand,1,1,0,0,1,1,0,1.4674209814984351,0.019619998056441545,0.0,0,18,1,1,0.9972646236419678,0.00011588897905312479,ai,ai_success,standard,[1],"[0, 1, 2]","[108, 38, 124, 126, 48, 11, 10, 15, 125, 119]","[0.0005491843330673873, 0.9959263801574707, 0.0033168571535497904, 6.40250655123964e-05, 2.771779145405162e-05, 0.00011588897905312479]",1200,4,0,0,0,1,0,0,288,C,6.0,1,0,-30.263946013292298,0,0,0
289,C,1,6.0,baseline,0,1,0,0,0,0,0,0.012880016583949327,0.012880016583949327,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0,289,C,1,6.0,nsgrand,0,1,0,0,0,0,0,0.009660026989877224,0.009660026989877224,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0,289,C,6.0,0,0,-0.0032199895940721035,0,0,0
290,C,1,6.0,baseline,3,1,0,0,300,300,0,34.86784698907286,34.86784698907286,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[33, 14, 30, 38, 21, 37, 29, 41, 42, 28]",[],0,0,0,0,0,0,0,0,290,C,1,6.0,nsgrand,3,1,0,0,1,1,0,10.748071013949811,0.021460000425577164,0.0,0,18,1,3,0.9772124886512756,0.005938563961535692,ai,ai_success,standard,"[3, 4]","[0, 1, 2]","[28, 30, 29, 16, 37, 41, 12, 24, 121, 38]","[0.00011507710587466136, 5.196524398343172e-06, 0.0029831232968717813, 0.6750199794769287, 0.3159380257129669, 0.005938563961535692]",1200,4,0,0,0,1,0,0,290,C,6.0,3,-299,-24.119775975123048,0,0,0
291,C,1,6.0,baseline,14,0,1,14,2499,2499,0,54.76145897409879,54.76145897409879,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[81, 88, 87, 66, 71, 70, 76, 82, 69, 85]",[],0,0,0,0,0,0,0,0,291,C,1,6.0,nsgrand,14,0,1,14,3999,0,3999,195.1354400080163,0.0,193.72499000746757,1,0,-1,5,0.005037831608206034,0.9996519088745117,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,291,C,6.0,14,1500,140.37398103391752,0,0,0
292,C,1,6.0,baseline,0,1,0,0,0,0,0,0.01964997500181198,0.01964997500181198,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0,292,C,1,6.0,nsgrand,0,1,0,0,0,0,0,0.01004000660032034,0.01004000660032034,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0,292,C,6.0,0,0,-0.009609968401491642,0,0,0
293,C,1,6.0,baseline,0,1,0,0,0,0,0,0.009650015272200108,0.009650015272200108,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0,293,C,1,6.0,nsgrand,0,1,0,0,0,0,0,0.009219016646966338,0.009219016646966338,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0,293,C,6.0,0,0,-0.0004309986252337694,0,0,0
294,C,1,6.0,baseline,0,1,0,0,0,0,0,0.009080016752704978,0.009080016752704978,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0,294,C,1,6.0,nsgrand,0,1,0,0,0,0,0,0.009000010322779417,0.009000010322779417,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0,294,C,6.0,0,0,-8.000642992556095e-05,0,0,0
295,C,1,6.0,baseline,1,1,0,0,3,3,0,33.3574460237287,33.3574460237287,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[56, 41, 33, 57, 12, 59, 45, 51, 85, 48]",[],0,0,0,0,0,0,0,0,295,C,1,6.0,nsgrand,1,1,0,0,1,1,0,1.9403379992581904,0.021220010239630938,0.0,0,18,1,1,0.9959515333175659,0.0001067831544787623,ai,ai_success,standard,[1],"[0, 1, 2]","[33, 85, 12, 48, 45, 109, 92, 80, 73, 59]","[0.0005729219410568476, 0.9987668991088867, 0.0005285640945658088, 1.3426955774775706e-05, 1.1395863111829385e-05, 0.0001067831544787623]",1200,4,0,0,0,1,0,0,295,C,6.0,1,-2,-31.417108024470508,0,0,0
296,C,1,6.0,baseline,4,0,1,4,2499,2499,0,54.27708302158862,54.27708302158862,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[115, 113, 123, 114, 125, 112, 109, 117, 116, 111]",[],0,0,0,0,0,0,0,0,296,C,1,6.0,nsgrand,4,1,0,0,1,1,0,8.858702989527956,0.022580003133043647,0.0,0,18,1,4,0.9222807288169861,0.1362583041191101,ai,ai_success,standard,[4],"[0, 1, 2]","[112, 111, 125, 107, 123, 114, 113, 103, 115, 116]","[0.0007655173540115356, 1.7916456272359937e-05, 0.00016082884394563735, 0.04108583554625511, 0.8217115998268127, 0.1362583041191101]",1200,4,0,0,0,1,0,0,296,C,6.0,4,-2498,-45.41838003206067,-1,1,0
297,C,1,6.0,baseline,7,0,1,7,2499,2499,0,54.666250012815,54.666250012815,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[83, 93, 85, 101, 99, 88, 105, 81, 92, 79]",[],0,0,0,0,0,0,0,0,297,C,1,6.0,nsgrand,7,0,1,7,3999,0,3999,190.13830297626555,0.0,188.55994299519807,1,0,-1,5,0.03982462361454964,0.9980692267417908,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,297,C,6.0,7,1500,135.47205296345055,0,0,0
298,C,1,6.0,baseline,0,1,0,0,0,0,0,0.017699989257380366,0.017699989257380366,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0,298,C,1,6.0,nsgrand,0,1,0,0,0,0,0,0.009890005458146334,0.009890005458146334,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0,298,C,6.0,0,0,-0.007809983799234033,0,0,0
299,C,1,6.0,baseline,7,0,1,7,2499,2499,0,55.23222699412145,55.23222699412145,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[123, 94, 110, 104, 119, 102, 111, 106, 112, 105]",[],0,0,0,0,0,0,0,0,299,C,1,6.0,nsgrand,7,0,1,7,3999,0,3999,190.74452898348682,0.0,188.74120200052857,1,0,-1,5,0.3207188844680786,0.940510630607605,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,299,C,6.0,7,1500,135.51230198936537,0,0,0
300,C,1,6.0,baseline,1,1,0,0,1,1,0,32.99659801996313,32.99659801996313,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[105, 91, 111, 104, 77, 116, 112, 74, 109, 97]",[],0,0,0,0,0,0,0,0,300,C,1,6.0,nsgrand,1,1,0,0,1,1,0,2.1828360040672123,0.021199986804276705,0.0,0,18,1,1,0.9946349859237671,0.00018093579274136573,ai,ai_success,standard,[1],"[0, 1, 2]","[105, 4, 112, 91, 111, 109, 116, 104, 77, 97]","[0.00038405117811635137, 0.9964513778686523, 0.0029047904536128044, 5.168816278455779e-05, 2.716210474318359e-05, 0.00018093579274136573]",1200,4,0,0,0,1,0,0,300,C,6.0,1,0,-30.813762015895918,0,0,0
301,C,1,6.0,baseline,0,1,0,0,0,0,0,0.014079996617510915,0.014079996617510915,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0,301,C,1,6.0,nsgrand,0,1,0,0,0,0,0,0.009799987310543656,0.009799987310543656,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0,301,C,6.0,0,0,-0.0042800093069672585,0,0,0
302,C,1,6.0,baseline,4,1,0,0,605,605,0,37.41980099584907,37.41980099584907,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[106, 94, 105, 63, 102, 87, 90, 119, 121, 103]",[],0,0,0,0,0,0,0,0,302,C,1,6.0,nsgrand,4,1,0,0,22,22,0,11.048979009501636,0.22806800552643836,0.0,0,18,1,4,0.9822738766670227,0.03815583512187004,ai,ai_success,standard,"[3, 4]","[0, 1, 2]","[63, 106, 121, 103, 119, 111, 105, 94, 102, 90]","[0.0013674978399649262, 2.674969073268585e-05, 0.0010593831539154053, 0.21751955151557922, 0.7418709397315979, 0.03815583512187004]",1200,4,0,0,0,1,0,0,302,C,6.0,4,-583,-26.370821986347437,0,0,0
303,C,1,6.0,baseline,1,1,0,0,10,10,0,31.62863798206672,31.62863798206672,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[1, 41, 42, 49, 55, 47, 35, 48, 120, 51]",[],0,0,0,0,0,0,0,0,303,C,1,6.0,nsgrand,1,1,0,0,1,1,0,1.3784710026811808,0.01946001430042088,0.0,0,18,1,1,0.9958117008209229,0.00012889629579149187,ai,ai_success,standard,[1],"[0, 1, 2]","[35, 26, 55, 44, 120, 48, 1, 38, 27, 42]","[0.0005533070652745664, 0.9977648258209229, 0.0015051616355776787, 3.119430402875878e-05, 1.6650850739097223e-05, 0.00012889629579149187]",1200,4,0,0,0,1,0,0,303,C,6.0,1,-9,-30.25016697938554,0,0,0
304,C,1,6.0,baseline,0,1,0,0,0,0,0,0.013250013580545783,0.013250013580545783,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0,304,C,1,6.0,nsgrand,0,1,0,0,0,0,0,0.009749986929818988,0.009749986929818988,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0,304,C,6.0,0,0,-0.003500026650726795,0,0,0
305,C,1,6.0,baseline,1,1,0,0,4,4,0,31.833796005230397,31.833796005230397,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[18, 25, 19, 24, 17, 20, 13, 23, 7, 22]",[],0,0,0,0,0,0,0,0,305,C,1,6.0,nsgrand,1,1,0,0,1,1,0,1.3391920074354857,0.018749997252598405,0.0,0,18,1,1,0.9974827170372009,0.00013992987805977464,ai,ai_success,standard,[1],"[0, 1, 2]","[19, 10, 17, 29, 16, 12, 18, 119, 24, 31]","[0.0007977740606293082, 0.9931129813194275, 0.0057937270030379295, 0.00012106630310881883, 3.447728158789687e-05, 0.00013992987805977464]",1200,4,0,0,0,1,0,0,305,C,6.0,1,-3,-30.49460399779491,0,0,0
306,C,1,6.0,baseline,0,1,0,0,0,0,0,0.012380012776702642,0.012380012776702642,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0,306,C,1,6.0,nsgrand,0,1,0,0,0,0,0,0.009220006177201867,0.009220006177201867,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0,306,C,6.0,0,0,-0.0031600065995007753,0,0,0
