profile,profile_id,snr_db,decoder,true_error_weight,block_error,bit_errors,queries,elapsed_ms,fallback_used,candidate_pool_size,oracle_pool_hit,predicted_weight_top,confidence_prob,stage
A,0,-4.0,nsgrand,26,1,26,1799,69.51282799127512,1,18,0,5,4.4303964386926964e-05,baseline_fail
A,0,-4.0,baseline,30,1,30,2499,54.82520197983831,0,24,0,-1,,baseline_fail
A,0,-4.0,nsgrand,30,1,30,1799,71.28442800603807,1,18,0,5,5.695498111890629e-05,baseline_fail
A,0,-4.0,baseline,29,1,29,2499,54.48953199083917,0,24,0,-1,,baseline_fail
A,0,-4.0,nsgrand,29,1,29,1799,71.3588589860592,1,18,0,5,3.85517232643906e-05,baseline_fail
A,0,-4.0,baseline,23,1,23,2499,56.74059299053624,0,24,0,-1,,baseline_fail
A,0,-4.0,nsgrand,23,1,23,1799,69.06377797713503,1,18,0,5,7.456390449078754e-05,baseline_fail
A,0,-4.0,baseline,22,1,22,2499,55.74544199043885,0,24,0,-1,,baseline_fail
A,0,-4.0,nsgrand,22,1,22,1799,70.5056489969138,1,18,0,5,9.094702545553446e-05,baseline_fail
A,0,-4.0,baseline,32,1,32,2499,57.66314300126396,0,24,0,-1,,baseline_fail
A,0,-4.0,nsgrand,32,1,32,1799,69.31606799480505,1,18,0,5,2.7548428988666274e-05,baseline_fail
A,0,-4.0,baseline,26,1,26,2499,54.47724199621007,0,24,0,-1,,baseline_fail
A,0,-4.0,nsgrand,26,1,26,1799,71.40995902591385,1,18,0,5,4.22828015871346e-05,baseline_fail
A,0,-4.0,baseline,26,1,26,2499,54.58277199068107,0,24,0,-1,,baseline_fail
A,0,-4.0,nsgrand,26,1,26,1799,69.74006799282506,1,18,0,5,4.967766653862782e-05,baseline_fail
A,0,-4.0,baseline,28,1,28,2499,54.74579200381413,0,24,0,-1,,baseline_fail
A,0,-4.0,nsgrand,28,1,28,1799,71.65067901951261,1,18,0,5,4.936861660098657e-05,baseline_fail
A,0,-4.0,baseline,24,1,24,2499,54.28979199496098,0,24,0,-1,,baseline_fail
A,0,-4.0,nsgrand,24,1,24,1799,70.56421900051646,1,18,0,5,3.099579407717101e-05,baseline_fail
A,0,-4.0,baseline,28,1,28,2499,57.376482989639044,0,24,0,-1,,baseline_fail
A,0,-4.0,nsgrand,28,1,28,1799,69.17921800049953,1,18,0,5,4.124526458326727e-05,baseline_fail
A,0,-4.0,baseline,39,1,39,2499,55.64248200971633,0,24,0,-1,,baseline_fail
A,0,-4.0,nsgrand,39,1,39,1799,70.13234798796475,1,18,0,5,3.528003071551211e-05,baseline_fail
A,0,-4.0,baseline,30,1,30,2499,57.625252986326814,0,24,0,-1,,baseline_fail
A,0,-4.0,nsgrand,30,1,30,1799,69.45949798682705,1,18,0,5,3.8023103115847334e-05,baseline_fail
A,0,-4.0,baseline,25,1,25,2499,54.39769200165756,0,24,0,-1,,baseline_fail
