baseline_sample_id,baseline_profile,baseline_profile_id,baseline_snr_db,baseline_decoder,baseline_true_error_weight,baseline_decoder_success,baseline_block_error,baseline_bit_errors,baseline_queries,baseline_primary_queries,baseline_fallback_queries,baseline_elapsed_ms,baseline_primary_elapsed_ms,baseline_fallback_elapsed_ms,baseline_fallback_used,baseline_candidate_pool_size,baseline_oracle_pool_hit,baseline_predicted_weight_top,baseline_confidence_prob,baseline_predicted_overflow_prob,baseline_stage,baseline_gate_reason,baseline_search_mode,baseline_policy_action,baseline_allowed_weights_json,baseline_top_segment_ids_json,baseline_pool_positions_top10_json,baseline_predicted_weight_distribution_json,baseline_primary_budget,baseline_primary_max_weight,baseline_fallback_budget,baseline_fallback_pool_size,baseline_fallback_max_weight,baseline_ai_success,baseline_fallback_success,baseline_presearch_gate,nsgrand_sample_id,nsgrand_profile,nsgrand_profile_id,nsgrand_snr_db,nsgrand_decoder,nsgrand_true_error_weight,nsgrand_decoder_success,nsgrand_block_error,nsgrand_bit_errors,nsgrand_queries,nsgrand_primary_queries,nsgrand_fallback_queries,nsgrand_elapsed_ms,nsgrand_primary_elapsed_ms,nsgrand_fallback_elapsed_ms,nsgrand_fallback_used,nsgrand_candidate_pool_size,nsgrand_oracle_pool_hit,nsgrand_predicted_weight_top,nsgrand_confidence_prob,nsgrand_predicted_overflow_prob,nsgrand_stage,nsgrand_gate_reason,nsgrand_search_mode,nsgrand_policy_action,nsgrand_allowed_weights_json,nsgrand_top_segment_ids_json,nsgrand_pool_positions_top10_json,nsgrand_predicted_weight_distribution_json,nsgrand_primary_budget,nsgrand_primary_max_weight,nsgrand_fallback_budget,nsgrand_fallback_pool_size,nsgrand_fallback_max_weight,nsgrand_ai_success,nsgrand_fallback_success,nsgrand_presearch_gate,sample_id,profile,snr_db,true_error_weight,reference_decoder,target_decoder,query_delta,latency_delta_ms,block_error_delta,nsgrand_better_block_error,baseline_better_block_error
245,C,1,6.0,baseline,1,1,0,0,2,2,0,33.206406980752945,33.206406980752945,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[15, 96, 4, 16, 67, 124, 89, 9, 125, 114]",[],0,0,0,0,0,0,0,0,245,C,1,6.0,nsgrand,1,1,0,0,1,1,0,2.2933410946279764,0.021209008991718292,0.0,0,18,1,1,0.9901609420776367,8.284637442557141e-05,ai,ai_success,standard,ai_search,[1],"[0, 1, 2]","[96, 31, 42, 89, 67, 16, 125, 15, 124, 122]","[0.0001688543416094035, 0.9973625540733337, 0.002318487036973238, 3.103250855929218e-05, 3.626279431045987e-05, 8.284637442557141e-05]",1200,4,0,0,0,1,0,0,245,C,6.0,1,baseline,nsgrand,-1,-30.91306588612497,0,0,0
246,C,1,6.0,baseline,2,1,0,0,3,3,0,33.25382713228464,33.25382713228464,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[36, 115, 31, 102, 21, 23, 110, 64, 105, 92]",[],0,0,0,0,0,0,0,0,246,C,1,6.0,nsgrand,2,1,0,0,1,1,0,2.474860055372119,0.020598992705345154,0.0,0,18,1,2,0.9870530962944031,0.0001800927857402712,ai,ai_success,standard,ai_search,[2],"[0, 1, 2]","[36, 115, 23, 102, 9, 31, 110, 105, 64, 26]","[0.00012664610403589904, 0.055777739733457565, 0.9355967044830322, 0.008019225671887398, 0.0002994677342940122, 0.0001800927857402712]",1200,4,0,0,0,1,0,0,246,C,6.0,2,baseline,nsgrand,-2,-30.778967076912522,0,0,0
247,C,1,6.0,baseline,6,0,1,6,2499,2499,0,53.93151310272515,53.93151310272515,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[45, 62, 25, 43, 32, 42, 49, 46, 37, 35]",[],0,0,0,0,0,0,0,0,247,C,1,6.0,nsgrand,6,0,1,6,0,0,0,1.7307158559560776,1.7307158559560776,0.0,0,0,-1,5,0.03903856873512268,0.9921441078186035,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,247,C,6.0,6,baseline,nsgrand,-2499,-52.20079724676907,0,0,0
248,C,1,6.0,baseline,2,1,0,0,21,21,0,33.48185494542122,33.48185494542122,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[55, 60, 58, 61, 62, 43, 45, 56, 49, 59]",[],0,0,0,0,0,0,0,0,248,C,1,6.0,nsgrand,2,1,0,0,1,1,0,2.658868907019496,0.025250017642974854,0.0,0,18,1,2,0.9749295711517334,0.00011042424739571288,ai,ai_success,standard,ai_search,[2],"[0, 1, 2]","[55, 49, 64, 45, 43, 102, 91, 103, 33, 58]","[3.388657933101058e-05, 0.00044320503366179764, 0.9256865978240967, 0.07287101447582245, 0.0008548461482860148, 0.00011042424739571288]",1200,4,0,0,0,1,0,0,248,C,6.0,2,baseline,nsgrand,-20,-30.822986038401723,0,0,0
249,C,1,6.0,baseline,0,1,0,0,0,0,0,0.016039935871958733,0.016039935871958733,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0,249,C,1,6.0,nsgrand,0,1,0,0,0,0,0,0.010279938578605652,0.010279938578605652,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0,249,C,6.0,0,baseline,nsgrand,0,-0.005759997293353081,0,0,0
250,C,1,6.0,baseline,1,1,0,0,1,1,0,32.726120902225375,32.726120902225375,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[78, 73, 86, 109, 67, 84, 92, 93, 120, 80]",[],0,0,0,0,0,0,0,0,250,C,1,6.0,nsgrand,1,1,0,0,1,1,0,1.9658049568533897,0.02083997242152691,0.0,0,18,1,1,0.9965938925743103,4.589064701576717e-05,ai,ai_success,standard,ai_search,[1],"[0, 1, 5]","[78, 30, 86, 84, 67, 109, 73, 92, 43, 127]","[0.0004369438684079796, 0.997803270816803, 0.0016580596566200256, 2.5756882678251714e-05, 3.0118819267954677e-05, 4.589064701576717e-05]",1200,4,0,0,0,1,0,0,250,C,6.0,1,baseline,nsgrand,0,-30.760315945371985,0,0,0
251,C,1,6.0,baseline,0,1,0,0,0,0,0,0.017900019884109497,0.017900019884109497,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0,251,C,1,6.0,nsgrand,0,1,0,0,0,0,0,0.010319985449314117,0.010319985449314117,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0,251,C,6.0,0,baseline,nsgrand,0,-0.00758003443479538,0,0,0
252,C,1,6.0,baseline,0,1,0,0,0,0,0,0.009329058229923248,0.009329058229923248,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0,252,C,1,6.0,nsgrand,0,1,0,0,0,0,0,0.008939998224377632,0.008939998224377632,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0,252,C,6.0,0,baseline,nsgrand,0,-0.00038906000554561615,0,0,0
253,C,1,6.0,baseline,0,1,0,0,0,0,0,0.00900006853044033,0.00900006853044033,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0,253,C,1,6.0,nsgrand,0,1,0,0,0,0,0,0.008669914677739143,0.008669914677739143,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0,253,C,6.0,0,baseline,nsgrand,0,-0.00033015385270118713,0,0,0
254,C,1,6.0,baseline,1,1,0,0,1,1,0,32.35559398308396,32.35559398308396,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[45, 29, 87, 54, 46, 81, 71, 43, 99, 123]",[],0,0,0,0,0,0,0,0,254,C,1,6.0,nsgrand,1,1,0,0,1,1,0,2.004945185035467,0.020170118659734726,0.0,0,18,1,1,0.9982243180274963,1.7124055375461467e-05,ai,ai_success,standard,ai_search,[1],"[0, 1, 5]","[45, 71, 81, 87, 123, 108, 99, 67, 97, 29]","[0.0004552478203549981, 0.9988492727279663, 0.000653064576908946, 1.089501256501535e-05, 1.4388743693416473e-05, 1.7124055375461467e-05]",1200,4,0,0,0,1,0,0,254,C,6.0,1,baseline,nsgrand,0,-30.350648798048496,0,0,0
255,C,1,6.0,baseline,14,0,1,14,2499,2499,0,55.75571907684207,55.75571907684207,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[48, 52, 39, 50, 38, 40, 59, 43, 49, 55]",[],0,0,0,0,0,0,0,0,255,C,1,6.0,nsgrand,14,0,1,14,0,0,0,1.4635189436376095,1.4635189436376095,0.0,0,0,-1,5,0.0062783993780612946,0.9995096921920776,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,255,C,6.0,14,baseline,nsgrand,-2499,-54.29220013320446,0,0,0
256,C,1,6.0,baseline,0,1,0,0,0,0,0,0.017140060663223267,0.017140060663223267,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0,256,C,1,6.0,nsgrand,0,1,0,0,0,0,0,0.010118819773197174,0.010118819773197174,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0,256,C,6.0,0,baseline,nsgrand,0,-0.0070212408900260925,0,0,0
257,C,1,6.0,baseline,0,1,0,0,0,0,0,0.009230105206370354,0.009230105206370354,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0,257,C,1,6.0,nsgrand,0,1,0,0,0,0,0,0.008719973266124725,0.008719973266124725,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0,257,C,6.0,0,baseline,nsgrand,0,-0.0005101319402456284,0,0,0
258,C,1,6.0,baseline,0,1,0,0,0,0,0,0.0089199747890234,0.0089199747890234,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0,258,C,1,6.0,nsgrand,0,1,0,0,0,0,0,0.00869017094373703,0.00869017094373703,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0,258,C,6.0,0,baseline,nsgrand,0,-0.00022980384528636932,0,0,0
259,C,1,6.0,baseline,1,1,0,0,3,3,0,33.46099588088691,33.46099588088691,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[123, 85, 49, 99, 56, 65, 92, 101, 78, 84]",[],0,0,0,0,0,0,0,0,259,C,1,6.0,nsgrand,1,1,0,0,1,1,0,1.821465091779828,0.019699102267622948,0.0,0,18,1,1,0.9956222176551819,4.1612311179051176e-05,ai,ai_success,standard,ai_search,[1],"[0, 1, 4]","[49, 123, 85, 43, 65, 92, 40, 99, 52, 45]","[0.00025928078684955835, 0.9988227486610413, 0.000843113986775279, 1.3737879271502607e-05, 1.958310531335883e-05, 4.1612311179051176e-05]",1200,4,0,0,0,1,0,0,259,C,6.0,1,baseline,nsgrand,-2,-31.639530789107084,0,0,0
260,C,1,6.0,baseline,9,0,1,9,2499,2499,0,54.95921499095857,54.95921499095857,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[123, 124, 113, 116, 121, 122, 114, 4, 126, 127]",[],0,0,0,0,0,0,0,0,260,C,1,6.0,nsgrand,9,0,1,9,0,0,0,1.8714650068432093,1.8714650068432093,0.0,0,0,-1,5,0.07494602352380753,0.9883108139038086,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,260,C,6.0,9,baseline,nsgrand,-2499,-53.08774998411536,0,0,0
261,C,1,6.0,baseline,0,1,0,0,0,0,0,0.01950003206729889,0.01950003206729889,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0,261,C,1,6.0,nsgrand,0,1,0,0,0,0,0,0.010619871318340302,0.010619871318340302,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0,261,C,6.0,0,baseline,nsgrand,0,-0.008880160748958588,0,0,0
262,C,1,6.0,baseline,0,1,0,0,0,0,0,0.00901985913515091,0.00901985913515091,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0,262,C,1,6.0,nsgrand,0,1,0,0,0,0,0,0.008689938113093376,0.008689938113093376,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0,262,C,6.0,0,baseline,nsgrand,0,-0.00032992102205753326,0,0,0
263,C,1,6.0,baseline,1,1,0,0,2,2,0,33.021198119968176,33.021198119968176,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[25, 45, 51, 43, 35, 63, 54, 55, 37, 6]",[],0,0,0,0,0,0,0,0,263,C,1,6.0,nsgrand,1,1,0,0,1,1,0,2.618358936160803,0.02121017314493656,0.0,0,18,1,1,0.9941843152046204,0.00013661310367751867,ai,ai_success,standard,ai_search,[1],"[0, 1, 2]","[45, 35, 49, 91, 48, 12, 54, 43, 16, 124]","[0.0004545140254776925, 0.9904326796531677, 0.00878120493143797, 0.00011626068589976057, 7.85775191616267e-05, 0.00013661310367751867]",1200,4,0,0,0,1,0,0,263,C,6.0,1,baseline,nsgrand,-1,-30.402839183807373,0,0,0
264,C,1,6.0,baseline,0,1,0,0,0,0,0,0.0174699816852808,0.0174699816852808,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0,264,C,1,6.0,nsgrand,0,1,0,0,0,0,0,0.010420102626085281,0.010420102626085281,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0,264,C,6.0,0,baseline,nsgrand,0,-0.0070498790591955185,0,0,0
265,C,1,6.0,baseline,0,1,0,0,0,0,0,0.009740004315972328,0.009740004315972328,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0,265,C,1,6.0,nsgrand,0,1,0,0,0,0,0,0.009139999747276306,0.009139999747276306,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0,265,C,6.0,0,baseline,nsgrand,0,-0.000600004568696022,0,0,0
266,C,1,6.0,baseline,0,1,0,0,0,0,0,0.012140022590756416,0.012140022590756416,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0,266,C,1,6.0,nsgrand,0,1,0,0,0,0,0,0.00879005528986454,0.00879005528986454,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0,266,C,6.0,0,baseline,nsgrand,0,-0.0033499673008918762,0,0,0
267,C,1,6.0,baseline,0,1,0,0,0,0,0,0.008899951353669167,0.008899951353669167,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0,267,C,1,6.0,nsgrand,0,1,0,0,0,0,0,0.00877981074154377,0.00877981074154377,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0,267,C,6.0,0,baseline,nsgrand,0,-0.00012014061212539673,0,0,0
268,C,1,6.0,baseline,0,1,0,0,0,0,0,0.013969140127301216,0.013969140127301216,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0,268,C,1,6.0,nsgrand,0,1,0,0,0,0,0,0.008879927918314934,0.008879927918314934,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0,268,C,6.0,0,baseline,nsgrand,0,-0.005089212208986282,0,0,0
269,C,1,6.0,baseline,1,1,0,0,1,1,0,32.909620087593794,32.909620087593794,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[52, 40, 103, 47, 30, 21, 67, 111, 60, 71]",[],0,0,0,0,0,0,0,0,269,C,1,6.0,nsgrand,1,1,0,0,1,1,0,2.43114004842937,0.02186885103583336,0.0,0,18,1,1,0.9970261454582214,0.00010691535862861201,ai,ai_success,standard,ai_search,[1],"[0, 1, 2]","[52, 79, 40, 103, 67, 111, 85, 65, 94, 71]","[0.0010377921862527728, 0.992976725101471, 0.005712736863642931, 9.399090777151287e-05, 7.18727387720719e-05, 0.00010691535862861201]",1200,4,0,0,0,1,0,0,269,C,6.0,1,baseline,nsgrand,0,-30.478480039164424,0,0,0
270,C,1,6.0,baseline,0,1,0,0,0,0,0,0.023379921913146973,0.023379921913146973,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0,270,C,1,6.0,nsgrand,0,1,0,0,0,0,0,0.010579125955700874,0.010579125955700874,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0,270,C,6.0,0,baseline,nsgrand,0,-0.012800795957446098,0,0,0
271,C,1,6.0,baseline,10,0,1,10,2499,2499,0,57.68005386926234,57.68005386926234,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[105, 102, 107, 106, 109, 104, 113, 108, 103, 124]",[],0,0,0,0,0,0,0,0,271,C,1,6.0,nsgrand,10,0,1,10,0,0,0,1.9812150858342648,1.9812150858342648,0.0,0,0,-1,5,0.015920117497444153,0.9982479810714722,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,271,C,6.0,10,baseline,nsgrand,-2499,-55.69883878342807,0,0,0
272,C,1,6.0,baseline,0,1,0,0,0,0,0,0.01734006218612194,0.01734006218612194,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0,272,C,1,6.0,nsgrand,0,1,0,0,0,0,0,0.010219868272542953,0.010219868272542953,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0,272,C,6.0,0,baseline,nsgrand,0,-0.007120193913578987,0,0,0
273,C,1,6.0,baseline,2,1,0,0,7,7,0,32.63870207592845,32.63870207592845,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[46, 61, 49, 35, 54, 51, 59, 104, 50, 44]",[],0,0,0,0,0,0,0,0,273,C,1,6.0,nsgrand,2,1,0,0,1,1,0,2.5118200574070215,0.024099135771393776,0.0,0,18,1,2,0.9645941257476807,0.00015117607836145908,ai,ai_success,standard,ai_search,[2],"[0, 1, 2]","[46, 35, 44, 104, 54, 49, 50, 61, 55, 51]","[2.8937056413269602e-05, 0.010739585384726524, 0.9784390330314636, 0.010392211377620697, 0.00024899939307942986, 0.00015117607836145908]",1200,4,0,0,0,1,0,0,273,C,6.0,2,baseline,nsgrand,-6,-30.126882018521428,0,0,0
274,C,1,6.0,baseline,0,1,0,0,0,0,0,0.018490012735128403,0.018490012735128403,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0,274,C,1,6.0,nsgrand,0,1,0,0,0,0,0,0.010419869795441628,0.010419869795441628,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0,274,C,6.0,0,baseline,nsgrand,0,-0.008070142939686775,0,0,0
275,C,1,6.0,baseline,1,1,0,0,3,3,0,33.09808811172843,33.09808811172843,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[55, 38, 36, 42, 34, 49, 41, 29, 52, 91]",[],0,0,0,0,0,0,0,0,275,C,1,6.0,nsgrand,1,1,0,0,1,1,0,2.210552105680108,0.022349879145622253,0.0,0,18,1,1,0.982559084892273,0.00011838261707453057,ai,ai_success,standard,ai_search,[1],"[0, 1, 2]","[36, 117, 41, 51, 91, 58, 111, 38, 26, 93]","[9.543276974000037e-05, 0.9983763694763184, 0.001364748110063374, 1.7530413970234804e-05, 2.7484033125801943e-05, 0.00011838261707453057]",1200,4,0,0,0,1,0,0,275,C,6.0,1,baseline,nsgrand,-2,-30.88753600604832,0,0,0
276,C,1,6.0,baseline,2,1,0,0,27,27,0,33.27890718355775,33.27890718355775,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[76, 64, 21, 69, 79, 39, 65, 90, 86, 5]",[],0,0,0,0,0,0,0,0,276,C,1,6.0,nsgrand,2,1,0,0,1,1,0,2.467990154400468,0.02084905281662941,0.0,0,18,1,2,0.9631043672561646,0.00010281737195327878,ai,ai_success,standard,ai_search,[2],"[0, 1, 2]","[69, 79, 15, 76, 64, 23, 65, 8, 86, 90]","[2.7841384508064948e-05, 0.005778967868536711, 0.9803533554077148, 0.01343979686498642, 0.0002972167276311666, 0.00010281737195327878]",1200,4,0,0,0,1,0,0,276,C,6.0,2,baseline,nsgrand,-26,-30.81091702915728,0,0,0
277,C,1,6.0,baseline,0,1,0,0,0,0,0,0.0182401854544878,0.0182401854544878,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0,277,C,1,6.0,nsgrand,0,1,0,0,0,0,0,0.010150019079446793,0.010150019079446793,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0,277,C,6.0,0,baseline,nsgrand,0,-0.008090166375041008,0,0,0
278,C,1,6.0,baseline,0,1,0,0,0,0,0,0.009420095011591911,0.009420095011591911,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0,278,C,1,6.0,nsgrand,0,1,0,0,0,0,0,0.009089941158890724,0.009089941158890724,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0,278,C,6.0,0,baseline,nsgrand,0,-0.00033015385270118713,0,0,0
279,C,1,6.0,baseline,2,1,0,0,36,36,0,33.147777896374464,33.147777896374464,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[64, 66, 67, 77, 87, 75, 5, 60, 80, 65]",[],0,0,0,0,0,0,0,0,279,C,1,6.0,nsgrand,2,1,0,0,1,1,0,4.511675098910928,0.02079014666378498,0.0,0,18,1,2,0.9690940380096436,0.00042091813520528376,ai,ai_success,standard,ai_search,"[2, 3]","[0, 1, 2]","[60, 66, 87, 95, 67, 64, 77, 75, 80, 103]","[0.00010436777665745467, 0.00046020071022212505, 0.8214216828346252, 0.17459139227867126, 0.0030014091171324253, 0.00042091813520528376]",1200,4,0,0,0,1,0,0,279,C,6.0,2,baseline,nsgrand,-35,-28.636102797463536,0,0,0
280,C,1,6.0,baseline,0,1,0,0,0,0,0,0.01737009733915329,0.01737009733915329,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0,280,C,1,6.0,nsgrand,0,1,0,0,0,0,0,0.010290183126926422,0.010290183126926422,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0,280,C,6.0,0,baseline,nsgrand,0,-0.007079914212226868,0,0,0
281,C,1,6.0,baseline,0,1,0,0,0,0,0,0.009069917723536491,0.009069917723536491,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0,281,C,1,6.0,nsgrand,0,1,0,0,0,0,0,0.008650124073028564,0.008650124073028564,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0,281,C,6.0,0,baseline,nsgrand,0,-0.00041979365050792694,0,0,0
282,C,1,6.0,baseline,0,1,0,0,0,0,0,0.00888993963599205,0.00888993963599205,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0,282,C,1,6.0,nsgrand,0,1,0,0,0,0,0,0.008590053766965866,0.008590053766965866,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0,282,C,6.0,0,baseline,nsgrand,0,-0.0002998858690261841,0,0,0
283,C,1,6.0,baseline,2,1,0,0,37,37,0,33.31801714375615,33.31801714375615,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[87, 102, 108, 114, 120, 104, 112, 110, 126, 111]",[],0,0,0,0,0,0,0,0,283,C,1,6.0,nsgrand,2,1,0,0,1,1,0,2.6405188255012035,0.02053007483482361,0.0,0,18,1,2,0.9734005331993103,5.9977224736940116e-05,ai,ai_success,standard,ai_search,[2],"[0, 1, 2]","[102, 110, 87, 114, 104, 108, 112, 120, 126, 111]","[2.577485611254815e-05, 0.0014733319403603673, 0.9812508821487427, 0.016953863203525543, 0.00023605793830938637, 5.9977224736940116e-05]",1200,4,0,0,0,1,0,0,283,C,6.0,2,baseline,nsgrand,-36,-30.677498318254948,0,0,0
284,C,1,6.0,baseline,9,0,1,9,2499,2499,0,54.660747991874814,54.660747991874814,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[123, 1, 127, 124, 11, 5, 28, 6, 33, 8]",[],0,0,0,0,0,0,0,0,284,C,1,6.0,nsgrand,9,0,1,9,0,0,0,1.6048969700932503,1.6048969700932503,0.0,0,0,-1,5,0.14971323311328888,0.9689356684684753,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,284,C,6.0,9,baseline,nsgrand,-2499,-53.055851021781564,0,0,0
285,C,1,6.0,baseline,6,0,1,6,2499,2499,0,55.88806793093681,55.88806793093681,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[51, 62, 53, 59, 55, 58, 56, 42, 60, 57]",[],0,0,0,0,0,0,0,0,285,C,1,6.0,nsgrand,6,0,1,6,0,0,0,1.662496943026781,1.662496943026781,0.0,0,0,-1,5,0.1870981603860855,0.9698529243469238,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,285,C,6.0,6,baseline,nsgrand,-2499,-54.22557098791003,0,0,0
