profile,profile_id,snr_db,decoder,num_samples,bler,ber,avg_queries,avg_primary_queries,avg_fallback_queries,median_queries,p95_queries,p99_queries,avg_elapsed_ms,avg_primary_elapsed_ms,avg_fallback_elapsed_ms,p95_elapsed_ms,p99_elapsed_ms,fallback_rate,oracle_pool_hit_rate,avg_confidence_prob,avg_predicted_overflow_prob
A,0,4.0,baseline,1200,0.36583333333333334,0.020345052083333332,1026.1175,1026.1175,0.0,212.0,2499.0,2499.0,38.49962690961547,38.49962690961547,0.0,54.72098223399371,55.88613379281014,0.0,0.8066666666666666,,
A,0,4.0,nsgrand,1200,0.24416666666666667,0.016380208333333333,117.57,70.53,47.04,1.0,99.34999999999968,3699.0,15.085965336766094,0.9665048093302175,1.3025309106645484,91.62306563230231,107.94751976616679,0.029166666666666667,0.996547756041427,0.6607883645169204,0.2749088400641237
A,0,4.0,strong_symbolic,1200,0.3258333333333333,0.018841145833333333,1498.3608333333334,1498.3608333333334,0.0,206.0,3999.0,3999.0,154.48392179678194,154.48392179678194,0.0,191.9943510205485,202.7796628465876,0.0,0.8066666666666666,,
A,0,6.0,baseline,1200,0.16083333333333333,0.009485677083333333,442.82666666666665,442.82666666666665,0.0,2.0,2499.0,2499.0,24.32125353817052,24.32125353817052,0.0,55.362388864159584,56.36300469050184,0.0,0.9133333333333333,,
A,0,6.0,nsgrand,1200,0.12583333333333332,0.008287760416666666,47.73416666666667,35.1225,12.611666666666666,1.0,5.0,2400.0,6.937810895809283,1.4419538261912141,0.34817644918803126,14.108816371298328,95.98569511203095,0.0075,1.0,0.8565826205313594,0.14074192333478397
A,0,6.0,strong_symbolic,1200,0.15,0.00908203125,663.2916666666666,663.2916666666666,0.0,2.0,3999.0,3999.0,102.30435801417723,102.30435801417723,0.0,192.88352314615622,196.75623857649043,0.0,0.9133333333333333,,
C,1,-4.0,baseline,1200,1.0,0.19839192708333334,2499.0,2499.0,0.0,2499.0,2499.0,2499.0,54.625440780073404,54.625440780073404,0.0,55.847224697936326,56.627843191381544,0.0,0.0,,
C,1,-4.0,nsgrand,1200,1.0,0.19839192708333334,0.0,0.0,0.0,0.0,0.0,0.0,2.5599085578384497,2.5599085578384497,0.0,1.7887390335090458,1.9301952095702288,0.0,,0.0001290685250023671,0.9999224260946115
C,1,-4.0,strong_symbolic,1200,1.0,0.19839192708333334,3999.0,3999.0,0.0,3999.0,3999.0,3999.0,187.57540037525663,187.57540037525663,0.0,192.41430866532028,195.44200671138242,0.0,0.0,,
C,1,-2.0,baseline,1200,1.0,0.14440755208333333,2499.0,2499.0,0.0,2499.0,2499.0,2499.0,51.972684265541226,51.972684265541226,0.0,52.6060902280733,53.89937491156161,0.0,0.0008333333333333334,,
C,1,-2.0,nsgrand,1200,1.0,0.14440755208333333,0.0,0.0,0.0,0.0,0.0,0.0,2.4183423890887448,2.4183423890887448,0.0,1.6595101566053927,1.7269979207776487,0.0,,0.00027323074945646413,0.9998753050466379
C,1,-2.0,strong_symbolic,1200,1.0,0.14440755208333333,3999.0,3999.0,0.0,3999.0,3999.0,3999.0,172.95053733318733,172.95053733318733,0.0,179.97065638191998,183.32956143654883,0.0,0.0008333333333333334,,
C,1,0.0,baseline,1200,1.0,0.09742838541666667,2499.0,2499.0,0.0,2499.0,2499.0,2499.0,54.326876822548606,54.326876822548606,0.0,55.464550433680415,56.03610074846074,0.0,0.023333333333333334,,
C,1,0.0,nsgrand,1200,0.9958333333333333,0.09729166666666667,2.095,2.095,0.0,0.0,0.0,0.0,2.9477445858841143,2.509335250942968,0.0,1.7818830092437565,1.9757503364235163,0.0,1.0,0.0028444818340115792,0.9958271737916705
C,1,0.0,strong_symbolic,1200,0.9983333333333333,0.09737630208333334,3997.9475,3997.9475,0.0,3999.0,3999.0,3999.0,187.16347733958779,187.16347733958779,0.0,192.0776359620504,194.3681875569746,0.0,0.023333333333333334,,
C,1,2.0,baseline,1200,0.8466666666666667,0.05060546875,2196.056666666667,2196.056666666667,0.0,2499.0,2499.0,2499.0,49.09362540774358,49.09362540774358,0.0,52.29224243666977,53.28985311090946,0.0,0.4041666666666667,,
C,1,2.0,nsgrand,1200,0.6991666666666667,0.04534505208333333,173.265,135.56583333333333,37.69916666666666,0.0,2400.0,3699.0,19.748379783510853,3.0295948734662184,0.9149893699213862,89.16594057809561,106.10555046703666,0.02,0.9411764705882353,0.17181626055147112,0.7280269191230158
C,1,2.0,strong_symbolic,1200,0.8216666666666667,0.0496875,3416.5033333333336,3416.5033333333336,0.0,3999.0,3999.0,3999.0,170.40997868966465,170.40997868966465,0.0,182.915779564064,185.1937234844081,0.0,0.4041666666666667,,
C,1,4.0,baseline,1200,0.31083333333333335,0.017369791666666665,895.01,895.01,0.0,93.0,2499.0,2499.0,35.8370916134057,35.8370916134057,0.0,53.348593856208026,55.46904736664146,0.0,0.82,,
C,1,4.0,nsgrand,1200,0.20083333333333334,0.013899739583333333,110.455,72.73833333333333,37.71666666666667,1.0,144.29999999999973,3699.0,14.746131744856635,0.8978212454045812,1.2163137776466708,88.31973167834803,104.5784018933773,0.029166666666666667,0.9977401129943503,0.7101908310598325,0.23431964449522638
C,1,4.0,strong_symbolic,1200,0.27666666666666667,0.016100260416666668,1300.55,1300.55,0.0,93.0,3999.0,3999.0,142.1181159101737,142.1181159101737,0.0,189.34304801514372,196.40919910743833,0.0,0.82,,
C,1,6.0,baseline,1200,0.1175,0.006126302083333333,328.8375,328.8375,0.0,1.0,2499.0,2499.0,21.553117805548634,21.553117805548634,0.0,54.35569647233933,55.53934150142595,0.0,0.9591666666666666,,
C,1,6.0,nsgrand,1200,0.06666666666666667,0.004401041666666667,41.275,27.0225,14.2525,1.0,6.0,2400.0,7.340465741387258,1.284555642826793,0.4183362750336528,71.67773805558676,94.65854803100228,0.009166666666666667,0.9983948635634029,0.9110048763760521,0.08887778920074198
C,1,6.0,strong_symbolic,1200,0.1,0.00548828125,474.66,474.66,0.0,1.0,3999.0,3999.0,93.58240035556567,93.58240035556567,0.0,191.6393329622224,194.97582397656515,0.0,0.9591666666666666,,
E,2,-4.0,baseline,1200,1.0,0.18970703125,2499.0,2499.0,0.0,2499.0,2499.0,2499.0,52.08345529099461,52.08345529099461,0.0,52.93510645860806,53.45002648886293,0.0,0.0,,
E,2,-4.0,nsgrand,1200,1.0,0.18970703125,0.0,0.0,0.0,0.0,0.0,0.0,2.5185656987984353,2.5185656987984353,0.0,1.801847794558853,1.8408681149594486,0.0,,0.00013303171545582396,0.9999199464420477
E,2,-4.0,strong_symbolic,1200,1.0,0.18970703125,3999.0,3999.0,0.0,3999.0,3999.0,3999.0,178.158327274917,178.158327274917,0.0,186.67149755638093,188.86620667064562,0.0,0.0,,
E,2,-2.0,baseline,1200,1.0,0.13526041666666666,2499.0,2499.0,0.0,2499.0,2499.0,2499.0,54.79973991498506,54.79973991498506,0.0,56.05011034058407,58.123505879193544,0.0,0.0008333333333333334,,
E,2,-2.0,nsgrand,1200,1.0,0.13526041666666666,0.0,0.0,0.0,0.0,0.0,0.0,2.628024004516192,2.628024004516192,0.0,1.8624673248268664,2.1378733962774277,0.0,,0.00030383698162040674,0.9998489461342494
E,2,-2.0,strong_symbolic,1200,1.0,0.13526041666666666,3999.0,3999.0,0.0,3999.0,3999.0,3999.0,190.24401887203567,190.24401887203567,0.0,198.21914602071047,207.99712816951796,0.0,0.0008333333333333334,,
E,2,0.0,baseline,1200,0.9975,0.08387369791666667,2493.909166666667,2493.909166666667,0.0,2499.0,2499.0,2499.0,52.057834631026104,52.057834631026104,0.0,53.87478412594646,55.956229506991804,0.0,0.05416666666666667,,
E,2,0.0,nsgrand,1200,0.9783333333333334,0.08313151041666667,29.643333333333334,27.560833333333335,2.0825,0.0,0.0,1112.9999999999882,5.434852038937,2.7627727577540404,0.04547676828224212,1.9937956356443463,93.55376923456787,0.0008333333333333334,0.9090909090909091,0.0059313922382474025,0.9823551781452261
E,2,0.0,strong_symbolic,1200,0.9958333333333333,0.08382161458333333,3989.0041666666666,3989.0041666666666,0.0,3999.0,3999.0,3999.0,180.87289345741738,180.87289345741738,0.0,192.99474442377687,199.1304363240488,0.0,0.05416666666666667,,
E,2,2.0,baseline,1200,0.7891666666666667,0.0382421875,2076.8516666666665,2076.8516666666665,0.0,2499.0,2499.0,2499.0,49.1658285993617,49.1658285993617,0.0,54.92711684200913,55.84514245623723,0.0,0.5158333333333334,,
E,2,2.0,nsgrand,1200,0.5541666666666667,0.030123697916666668,281.1525,205.68333333333334,75.46916666666667,1.0,2400.0,3699.0,29.295419095045265,2.4316014702587077,1.754489429295063,100.59909441042689,115.96739205764607,0.03666666666666667,0.9462209302325582,0.2616038147063227,0.5845580041954721
E,2,2.0,strong_symbolic,1200,0.755,0.03705078125,3211.2166666666667,3211.2166666666667,0.0,3999.0,3999.0,3999.0,180.57824990149433,180.57824990149433,0.0,204.55348828108978,217.39058466162533,0.0,0.5158333333333334,,
E,2,4.0,baseline,1200,0.11583333333333333,0.004348958333333333,387.81083333333333,387.81083333333333,0.0,17.0,2499.0,2499.0,29.95770526836471,29.95770526836471,0.0,52.94318995438516,54.32681401958689,0.0,0.9566666666666667,,
E,2,4.0,nsgrand,1200,0.055,0.0024609375,85.98,41.4825,44.4975,1.0,37.0,3699.0,8.627060444171851,0.39549676623816293,1.3034274068195373,70.1098097604699,92.05520299496129,0.030833333333333334,0.9969909729187563,0.8860703890025615,0.06168405491054727
E,2,4.0,strong_symbolic,1200,0.09083333333333334,0.003430989583333333,506.52916666666664,506.52916666666664,0.0,17.0,3999.0,3999.0,128.34020684900074,128.34020684900074,0.0,181.56934472499412,191.4762499090284,0.0,0.9566666666666667,,
E,2,6.0,baseline,1200,0.005,0.000234375,19.67,19.67,0.0,0.0,16.0,224.57999999999947,14.462791749780687,14.462791749780687,0.0,34.165669966023415,37.541682801675044,0.0,0.9975,,
E,2,6.0,nsgrand,1200,0.0025,0.00016276041666666666,2.1508333333333334,2.029166666666667,0.12166666666666667,0.0,1.0,5.0,1.263729008496739,0.033307551057077944,0.10878286169221003,2.594366134144366,11.121963572222736,0.0033333333333333335,1.0,0.9915943049701551,0.003672169236830693
E,2,6.0,strong_symbolic,1200,0.005,0.000234375,26.351666666666667,26.351666666666667,0.0,0.0,16.0,207.82999999999925,68.53969087921239,68.53969087921239,0.0,163.24897008016706,172.26703078951684,0.0,0.9975,,
