baseline_sample_id,baseline_profile,baseline_profile_id,baseline_snr_db,baseline_decoder,baseline_true_error_weight,baseline_decoder_success,baseline_block_error,baseline_bit_errors,baseline_queries,baseline_primary_queries,baseline_fallback_queries,baseline_elapsed_ms,baseline_primary_elapsed_ms,baseline_fallback_elapsed_ms,baseline_fallback_used,baseline_candidate_pool_size,baseline_oracle_pool_hit,baseline_predicted_weight_top,baseline_confidence_prob,baseline_predicted_overflow_prob,baseline_stage,baseline_gate_reason,baseline_search_mode,baseline_allowed_weights_json,baseline_top_segment_ids_json,baseline_pool_positions_top10_json,baseline_predicted_weight_distribution_json,baseline_primary_budget,baseline_primary_max_weight,baseline_fallback_budget,baseline_fallback_pool_size,baseline_fallback_max_weight,baseline_ai_success,baseline_fallback_success,baseline_presearch_gate,nsgrand_sample_id,nsgrand_profile,nsgrand_profile_id,nsgrand_snr_db,nsgrand_decoder,nsgrand_true_error_weight,nsgrand_decoder_success,nsgrand_block_error,nsgrand_bit_errors,nsgrand_queries,nsgrand_primary_queries,nsgrand_fallback_queries,nsgrand_elapsed_ms,nsgrand_primary_elapsed_ms,nsgrand_fallback_elapsed_ms,nsgrand_fallback_used,nsgrand_candidate_pool_size,nsgrand_oracle_pool_hit,nsgrand_predicted_weight_top,nsgrand_confidence_prob,nsgrand_predicted_overflow_prob,nsgrand_stage,nsgrand_gate_reason,nsgrand_search_mode,nsgrand_allowed_weights_json,nsgrand_top_segment_ids_json,nsgrand_pool_positions_top10_json,nsgrand_predicted_weight_distribution_json,nsgrand_primary_budget,nsgrand_primary_max_weight,nsgrand_fallback_budget,nsgrand_fallback_pool_size,nsgrand_fallback_max_weight,nsgrand_ai_success,nsgrand_fallback_success,nsgrand_presearch_gate,sample_id,profile,snr_db,true_error_weight,query_delta,latency_delta_ms,block_error_delta,nsgrand_better_block_error,baseline_better_block_error
254,E,2,-4.0,baseline,24,0,1,24,2499,2499,0,58.10150899924338,58.10150899924338,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[21, 29, 63, 19, 65, 125, 15, 37, 35, 87]",[],0,0,0,0,0,0,0,0,254,E,2,-4.0,nsgrand,24,0,1,24,3999,0,3999,199.5723129948601,0.0,197.86392399691977,1,0,-1,5,0.00012107918882975355,0.9998610019683838,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,254,E,-4.0,24,1500,141.47080399561673,0,0,0
255,E,2,-4.0,baseline,27,0,1,27,2499,2499,0,56.007053004577756,56.007053004577756,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[104, 71, 102, 79, 115, 8, 17, 114, 106, 111]",[],0,0,0,0,0,0,0,0,255,E,2,-4.0,nsgrand,27,0,1,27,3999,0,3999,202.02615598100238,0.0,200.26855802279897,1,0,-1,5,0.00011337548494338989,0.999862790107727,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,255,E,-4.0,27,1500,146.01910297642462,0,0,0
256,E,2,-4.0,baseline,33,0,1,33,2499,2499,0,57.067585992626846,57.067585992626846,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[106, 72, 125, 29, 51, 65, 122, 13, 112, 59]",[],0,0,0,0,0,0,0,0,256,E,2,-4.0,nsgrand,33,0,1,33,3999,0,3999,206.88161498401314,0.0,205.15163597883657,1,0,-1,5,0.0001057069021044299,0.9998763799667358,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,256,E,-4.0,33,1500,149.8140289913863,0,0,0
257,E,2,-4.0,baseline,22,0,1,22,2499,2499,0,55.46304601011798,55.46304601011798,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[105, 104, 90, 6, 38, 22, 109, 56, 72, 42]",[],0,0,0,0,0,0,0,0,257,E,2,-4.0,nsgrand,22,0,1,22,3999,0,3999,203.62080598715693,0.0,201.9510870159138,1,0,-1,5,0.00010791240492835641,0.9998836517333984,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,257,E,-4.0,22,1500,148.15775997703895,0,0,0
258,E,2,-4.0,baseline,22,0,1,22,2499,2499,0,55.731164989992976,55.731164989992976,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[9, 20, 53, 33, 87, 94, 7, 31, 48, 95]",[],0,0,0,0,0,0,0,0,258,E,2,-4.0,nsgrand,22,0,1,22,3999,0,3999,198.6778489954304,0.0,196.98810900445096,1,0,-1,5,0.0001559606462251395,0.9998067021369934,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,258,E,-4.0,22,1500,142.94668400543742,0,0,0
259,E,2,-4.0,baseline,24,0,1,24,2499,2499,0,55.58112601283938,55.58112601283938,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[9, 53, 125, 36, 71, 41, 69, 101, 8, 31]",[],0,0,0,0,0,0,0,0,259,E,2,-4.0,nsgrand,24,0,1,24,3999,0,3999,199.06290600192733,0.0,197.3939369781874,1,0,-1,5,0.00011600935977185145,0.9998522996902466,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,259,E,-4.0,24,1500,143.48177998908795,0,0,0
260,E,2,-4.0,baseline,25,0,1,25,2499,2499,0,55.320227984339,55.320227984339,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[61, 95, 74, 18, 121, 6, 34, 126, 23, 4]",[],0,0,0,0,0,0,0,0,260,E,2,-4.0,nsgrand,25,0,1,25,3999,0,3999,201.0767119936645,0.0,199.3608829798177,1,0,-1,5,0.0001115193372243084,0.9998793601989746,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,260,E,-4.0,25,1500,145.7564840093255,0,0,0
261,E,2,-4.0,baseline,23,0,1,23,2499,2499,0,55.35444701672532,55.35444701672532,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[74, 45, 54, 43, 36, 107, 110, 105, 39, 62]",[],0,0,0,0,0,0,0,0,261,E,2,-4.0,nsgrand,23,0,1,23,3999,0,3999,200.59802499599755,0.0,198.8941770105157,1,0,-1,5,0.000110702654637862,0.9998672008514404,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,261,E,-4.0,23,1500,145.24357797927223,0,0,0
262,E,2,-4.0,baseline,27,0,1,27,2499,2499,0,55.74341502506286,55.74341502506286,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[91, 61, 84, 41, 15, 55, 20, 19, 119, 120]",[],0,0,0,0,0,0,0,0,262,E,2,-4.0,nsgrand,27,0,1,27,3999,0,3999,198.69520800421014,0.0,197.0019489817787,1,0,-1,5,9.984592179534957e-05,0.9998900890350342,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,262,E,-4.0,27,1500,142.95179297914729,0,0,0
263,E,2,-4.0,baseline,17,0,1,17,2499,2499,0,54.74715100717731,54.74715100717731,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[16, 38, 113, 78, 114, 49, 31, 40, 42, 125]",[],0,0,0,0,0,0,0,0,263,E,2,-4.0,nsgrand,17,0,1,17,3999,0,3999,201.61298898165114,0.0,199.9182400177233,1,0,-1,5,0.00012835580855607986,0.9998512268066406,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,263,E,-4.0,17,1500,146.86583797447383,0,0,0
264,E,2,-4.0,baseline,26,0,1,26,2499,2499,0,55.164859018987045,55.164859018987045,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[53, 69, 94, 17, 112, 126, 63, 97, 22, 118]",[],0,0,0,0,0,0,0,0,264,E,2,-4.0,nsgrand,26,0,1,26,3999,0,3999,198.86447698809206,0.0,197.17644798220135,1,0,-1,5,0.00010969388677040115,0.9998509883880615,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,264,E,-4.0,26,1500,143.69961796910502,0,0,0
265,E,2,-4.0,baseline,30,0,1,30,2499,2499,0,55.690715002128854,55.690715002128854,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[52, 71, 65, 5, 35, 70, 61, 10, 57, 55]",[],0,0,0,0,0,0,0,0,265,E,2,-4.0,nsgrand,30,0,1,30,3999,0,3999,199.83680098084733,0.0,198.16861202707514,1,0,-1,5,0.00011705018550856039,0.9998654127120972,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,265,E,-4.0,30,1500,144.14608597871847,0,0,0
266,E,2,-4.0,baseline,24,0,1,24,2499,2499,0,54.49490301543847,54.49490301543847,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[110, 122, 78, 22, 66, 81, 12, 53, 74, 77]",[],0,0,0,0,0,0,0,0,266,E,2,-4.0,nsgrand,24,0,1,24,3999,0,3999,198.8802670093719,0.0,197.22064799861982,1,0,-1,5,0.00010742831364041194,0.9998902082443237,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,266,E,-4.0,24,1500,144.38536399393342,0,0,0
267,E,2,-4.0,baseline,24,0,1,24,2499,2499,0,55.38915700162761,55.38915700162761,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[65, 116, 100, 85, 112, 115, 79, 89, 64, 44]",[],0,0,0,0,0,0,0,0,267,E,2,-4.0,nsgrand,24,0,1,24,3999,0,3999,197.1084290125873,0.0,195.37569998647086,1,0,-1,5,0.00010560212831478566,0.9998564720153809,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,267,E,-4.0,24,1500,141.71927201095968,0,0,0
268,E,2,-4.0,baseline,24,0,1,24,2499,2499,0,55.83381399628706,55.83381399628706,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[61, 53, 96, 71, 91, 114, 88, 101, 4, 2]",[],0,0,0,0,0,0,0,0,268,E,2,-4.0,nsgrand,24,0,1,24,3999,0,3999,199.5568629936315,0.0,197.8013739862945,1,0,-1,5,0.00010747257329057902,0.9998531341552734,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,268,E,-4.0,24,1500,143.72304899734445,0,0,0
269,E,2,-4.0,baseline,30,0,1,30,2499,2499,0,55.10688901995309,55.10688901995309,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[71, 5, 49, 50, 28, 46, 17, 39, 11, 55]",[],0,0,0,0,0,0,0,0,269,E,2,-4.0,nsgrand,30,0,1,30,3999,0,3999,201.5558689890895,0.0,199.83563999994658,1,0,-1,5,0.00011471505422377959,0.9998617172241211,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,269,E,-4.0,30,1500,146.44897996913642,0,0,0
270,E,2,-4.0,baseline,31,0,1,31,2499,2499,0,55.43253698851913,55.43253698851913,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[42, 14, 66, 94, 58, 82, 31, 62, 24, 40]",[],0,0,0,0,0,0,0,0,270,E,2,-4.0,nsgrand,31,0,1,31,3999,0,3999,199.9312299885787,0.0,198.2481509912759,1,0,-1,5,0.00011039695527870208,0.9998695850372314,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,270,E,-4.0,31,1500,144.49869300005957,0,0,0
271,E,2,-4.0,baseline,25,0,1,25,2499,2499,0,55.21118800970726,55.21118800970726,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[57, 112, 77, 110, 51, 26, 93, 78, 95, 10]",[],0,0,0,0,0,0,0,0,271,E,2,-4.0,nsgrand,25,0,1,25,3999,0,3999,198.00588200450875,0.0,196.307573991362,1,0,-1,5,0.00010745720646809787,0.9998564720153809,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,271,E,-4.0,25,1500,142.7946939948015,0,0,0
272,E,2,-4.0,baseline,26,0,1,26,2499,2499,0,54.98377000913024,54.98377000913024,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[123, 28, 30, 32, 124, 2, 67, 127, 36, 23]",[],0,0,0,0,0,0,0,0,272,E,2,-4.0,nsgrand,26,0,1,26,3999,0,3999,197.72096499218605,0.0,195.99295599618927,1,0,-1,5,0.00010386183566879481,0.9998865127563477,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,272,E,-4.0,26,1500,142.73719498305582,0,0,0
273,E,2,-4.0,baseline,25,0,1,25,2499,2499,0,55.60927599435672,55.60927599435672,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[0, 121, 44, 79, 115, 92, 5, 58, 16, 62]",[],0,0,0,0,0,0,0,0,273,E,2,-4.0,nsgrand,25,0,1,25,3999,0,3999,200.81739500164986,0.0,199.0951260086149,1,0,-1,5,0.00011048225132981315,0.9998534917831421,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,273,E,-4.0,25,1500,145.20811900729313,0,0,0
274,E,2,-4.0,baseline,18,0,1,18,2499,2499,0,55.855064012575895,55.855064012575895,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[76, 99, 115, 42, 4, 15, 96, 63, 126, 105]",[],0,0,0,0,0,0,0,0,274,E,2,-4.0,nsgrand,18,0,1,18,3999,0,3999,195.68202798836865,0.0,193.9869890047703,1,0,-1,5,0.00011003687541233376,0.9998699426651001,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,274,E,-4.0,18,1500,139.82696397579275,0,0,0
275,E,2,-4.0,baseline,22,0,1,22,2499,2499,0,54.75479198503308,54.75479198503308,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[108, 95, 122, 68, 14, 98, 12, 83, 29, 96]",[],0,0,0,0,0,0,0,0,275,E,2,-4.0,nsgrand,22,0,1,22,3999,0,3999,197.27813699864782,0.0,195.5281679984182,1,0,-1,5,0.00010418262536404654,0.9998636245727539,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,275,E,-4.0,22,1500,142.52334501361474,0,0,0
276,E,2,-4.0,baseline,27,0,1,27,2499,2499,0,57.08958601462655,57.08958601462655,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[15, 94, 104, 5, 10, 76, 31, 127, 52, 93]",[],0,0,0,0,0,0,0,0,276,E,2,-4.0,nsgrand,27,0,1,27,3999,0,3999,203.5739470156841,0.0,201.79931799066253,1,0,-1,5,0.00011291866394458339,0.999862551689148,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,276,E,-4.0,27,1500,146.48436100105755,0,0,0
277,E,2,-4.0,baseline,18,0,1,18,2499,2499,0,55.08822901174426,55.08822901174426,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[71, 40, 32, 70, 20, 6, 91, 30, 12, 126]",[],0,0,0,0,0,0,0,0,277,E,2,-4.0,nsgrand,18,0,1,18,3999,0,3999,203.75915497425012,0.0,202.03236700035632,1,0,-1,5,0.0001183412823593244,0.9998700618743896,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,277,E,-4.0,18,1500,148.67092596250586,0,0,0
278,E,2,-4.0,baseline,21,0,1,21,2499,2499,0,58.24333900818601,58.24333900818601,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[33, 64, 26, 22, 75, 16, 95, 70, 116, 108]",[],0,0,0,0,0,0,0,0,278,E,2,-4.0,nsgrand,21,0,1,21,3999,0,3999,204.50227000401355,0.0,202.7344020025339,1,0,-1,5,0.00011598136916290969,0.999863862991333,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,278,E,-4.0,21,1500,146.25893099582754,0,0,0
279,E,2,-4.0,baseline,28,0,1,28,2499,2499,0,56.963776994962245,56.963776994962245,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[33, 105, 115, 122, 43, 45, 4, 22, 46, 32]",[],0,0,0,0,0,0,0,0,279,E,2,-4.0,nsgrand,28,0,1,28,3999,0,3999,202.09903598879464,0.0,200.2568280149717,1,0,-1,5,0.00011165521573275328,0.9998674392700195,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,279,E,-4.0,28,1500,145.1352589938324,0,0,0
280,E,2,-4.0,baseline,17,0,1,17,2499,2499,0,55.260367022128776,55.260367022128776,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[112, 52, 80, 89, 102, 15, 38, 78, 90, 101]",[],0,0,0,0,0,0,0,0,280,E,2,-4.0,nsgrand,17,0,1,17,3999,0,3999,194.13573801284656,0.0,192.45339900953695,1,0,-1,5,0.00014859018847346306,0.9998506307601929,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,280,E,-4.0,17,1500,138.87537099071778,0,0,0
281,E,2,-4.0,baseline,23,0,1,23,2499,2499,0,55.33386699971743,55.33386699971743,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[103, 5, 4, 22, 74, 112, 12, 9, 92, 119]",[],0,0,0,0,0,0,0,0,281,E,2,-4.0,nsgrand,23,0,1,23,3999,0,3999,197.63038601377048,0.0,195.85222701425664,1,0,-1,5,0.00013710156781598926,0.9998495578765869,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,281,E,-4.0,23,1500,142.29651901405305,0,0,0
282,E,2,-4.0,baseline,20,0,1,20,2499,2499,0,55.88875399553217,55.88875399553217,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[47, 124, 127, 64, 96, 28, 18, 38, 21, 98]",[],0,0,0,0,0,0,0,0,282,E,2,-4.0,nsgrand,20,0,1,20,3999,0,3999,200.1836290000938,0.0,198.4352500003297,1,0,-1,5,0.00011736716260202229,0.9998681545257568,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,282,E,-4.0,20,1500,144.29487500456162,0,0,0
283,E,2,-4.0,baseline,18,0,1,18,2499,2499,0,56.97490699822083,56.97490699822083,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[46, 61, 23, 28, 83, 14, 0, 44, 119, 91]",[],0,0,0,0,0,0,0,0,283,E,2,-4.0,nsgrand,18,0,1,18,3999,0,3999,203.13284898293205,0.0,201.37555000837892,1,0,-1,5,0.00016750508802942932,0.9997839331626892,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,283,E,-4.0,18,1500,146.15794198471121,0,0,0
284,E,2,-4.0,baseline,23,0,1,23,2499,2499,0,58.30119800521061,58.30119800521061,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[24, 10, 25, 22, 33, 0, 126, 28, 17, 37]",[],0,0,0,0,0,0,0,0,284,E,2,-4.0,nsgrand,23,0,1,23,3999,0,3999,202.41318398620933,0.0,200.58976599830203,1,0,-1,5,0.0001291673834202811,0.9998679161071777,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,284,E,-4.0,23,1500,144.11198598099872,0,0,0
285,E,2,-4.0,baseline,22,0,1,22,2499,2499,0,56.699637993006036,56.699637993006036,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[84, 57, 101, 64, 107, 0, 43, 72, 61, 94]",[],0,0,0,0,0,0,0,0,285,E,2,-4.0,nsgrand,22,0,1,22,3999,0,3999,198.8092469982803,0.0,197.05293900915422,1,0,-1,5,0.00010587940778350458,0.9998713731765747,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,285,E,-4.0,22,1500,142.10960900527425,0,0,0
286,E,2,-4.0,baseline,24,0,1,24,2499,2499,0,57.04657599562779,57.04657599562779,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[7, 66, 95, 81, 16, 108, 47, 49, 71, 96]",[],0,0,0,0,0,0,0,0,286,E,2,-4.0,nsgrand,24,0,1,24,3999,0,3999,201.65621899650432,0.0,199.89478998468257,1,0,-1,5,0.00010286035103490576,0.9998641014099121,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,286,E,-4.0,24,1500,144.60964300087653,0,0,0
287,E,2,-4.0,baseline,26,0,1,26,2499,2499,0,56.64168900693767,56.64168900693767,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[105, 106, 86, 33, 55, 51, 52, 46, 124, 60]",[],0,0,0,0,0,0,0,0,287,E,2,-4.0,nsgrand,26,0,1,26,3999,0,3999,203.94919399404898,0.0,202.19078598893248,1,0,-1,5,0.00012763972335960716,0.9998822212219238,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,287,E,-4.0,26,1500,147.30750498711132,0,0,0
288,E,2,-4.0,baseline,30,0,1,30,2499,2499,0,56.51170000783168,56.51170000783168,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[105, 29, 36, 43, 2, 11, 71, 59, 22, 5]",[],0,0,0,0,0,0,0,0,288,E,2,-4.0,nsgrand,30,0,1,30,3999,0,3999,207.82749899080954,0.0,205.97528098733164,1,0,-1,5,0.00011004738189512864,0.9998677968978882,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,288,E,-4.0,30,1500,151.31579898297787,0,0,0
289,E,2,-4.0,baseline,27,0,1,27,2499,2499,0,57.289754011435434,57.289754011435434,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[43, 77, 95, 68, 115, 90, 126, 47, 107, 74]",[],0,0,0,0,0,0,0,0,289,E,2,-4.0,nsgrand,27,0,1,27,3999,0,3999,198.29802101594396,0.0,196.54343198635615,1,0,-1,5,0.00010616532381391153,0.9998623132705688,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,289,E,-4.0,27,1500,141.00826700450853,0,0,0
290,E,2,-4.0,baseline,26,0,1,26,2499,2499,0,55.09703900315799,55.09703900315799,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[77, 54, 35, 55, 59, 64, 25, 101, 18, 40]",[],0,0,0,0,0,0,0,0,290,E,2,-4.0,nsgrand,26,0,1,26,3999,0,3999,195.80137700540945,0.0,194.09337799879722,1,0,-1,5,0.00011475574865471572,0.9998553991317749,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,290,E,-4.0,26,1500,140.70433800225146,0,0,0
291,E,2,-4.0,baseline,17,0,1,17,2499,2499,0,55.163519020425156,55.163519020425156,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[40, 94, 64, 28, 101, 45, 33, 29, 5, 85]",[],0,0,0,0,0,0,0,0,291,E,2,-4.0,nsgrand,17,0,1,17,3999,0,3999,197.0088389934972,0.0,195.30545102315955,1,0,-1,5,0.0001212589704664424,0.9998500347137451,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,291,E,-4.0,17,1500,141.84531997307204,0,0,0
292,E,2,-4.0,baseline,28,0,1,28,2499,2499,0,54.907239973545074,54.907239973545074,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[58, 56, 24, 122, 52, 117, 38, 45, 125, 103]",[],0,0,0,0,0,0,0,0,292,E,2,-4.0,nsgrand,28,0,1,28,3999,0,3999,197.78886399581097,0.0,196.1085649963934,1,0,-1,5,0.00010334356920793653,0.9998852014541626,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,292,E,-4.0,28,1500,142.8816240222659,0,0,0
293,E,2,-4.0,baseline,32,0,1,32,2499,2499,0,55.202379007823765,55.202379007823765,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[1, 81, 63, 46, 35, 13, 27, 16, 61, 43]",[],0,0,0,0,0,0,0,0,293,E,2,-4.0,nsgrand,32,0,1,32,3999,0,3999,200.3994069818873,0.0,198.6255680094473,1,0,-1,5,0.00011527351307449862,0.999860405921936,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,293,E,-4.0,32,1500,145.19702797406353,0,0,0
294,E,2,-4.0,baseline,21,0,1,21,2499,2499,0,55.264368013013154,55.264368013013154,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[20, 71, 10, 14, 24, 12, 82, 26, 36, 100]",[],0,0,0,0,0,0,0,0,294,E,2,-4.0,nsgrand,21,0,1,21,3999,0,3999,194.7154439985752,0.0,193.00388501142152,1,0,-1,5,0.00010177317017223686,0.9998880624771118,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,294,E,-4.0,21,1500,139.45107598556206,0,0,0
295,E,2,-4.0,baseline,31,0,1,31,2499,2499,0,55.24453797261231,55.24453797261231,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[103, 115, 46, 118, 4, 40, 35, 117, 110, 98]",[],0,0,0,0,0,0,0,0,295,E,2,-4.0,nsgrand,31,0,1,31,3999,0,3999,196.96577001013793,0.0,195.00348300789483,1,0,-1,5,0.00010516830661799759,0.9998693466186523,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,295,E,-4.0,31,1500,141.72123203752562,0,0,0
